Feature,Model,Spearman Correlation,P-Value
Pos1_Unpaired,38,-0.6664221332354716,2.1092039129382653e-129
,62,-0.7416175525289989,3.064897277756972e-175
,65,-0.6895542080100749,5.277348992908728e-142
,69,-0.7293316708567531,1.0629490862990701e-166
,70,-0.6725367655884786,1.2723236099746396e-132
,72,-0.6308262377518948,4.378465076723271e-112
,78,-0.6853402880948414,1.2755977228063956e-139
,81,-0.6604449992290269,2.5006209879079868e-126
,84,-0.7406388878269965,1.5291853254887418e-174
,92,-0.6889071569674288,1.233184395621898e-141
Pos1_Paired-Opening,38,0.614383053130647,7.948800422527684e-105
,62,0.7378970090337829,1.3286726972596446e-172
,65,0.6238947034575468,5.678922928340581e-109
,69,0.717620046984856,5.504062425042336e-159
,70,0.6605501450234569,2.210978449171247e-126
,72,0.6226733946145521,1.9708156604554286e-108
,78,0.6546619805353759,2.0209666170838276e-123
,81,0.7376462767547574,1.993008625351046e-172
,84,0.6344173710385814,9.934832968765192e-114
,92,0.7408330031397904,1.1123885653497598e-174
Pos1_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos2_Unpaired,38,-0.086435424651841,0.006237468402069364
,62,-0.3270750103782121,2.3134895965250913e-26
,65,0.7489157979716852,1.5102534317368673e-180
,69,0.17065821074855633,5.641217420575182e-08
,70,-0.3771711425602841,3.699225055061404e-35
,72,-0.4426524169018288,3.1121890864827987e-49
,78,0.7913656783996514,1.644604812575634e-215
,81,0.17221168966970737,4.253474555454624e-08
,84,-0.16444429506395222,1.7013477308863472e-07
,92,0.010934923873881858,0.7298158589424029
Pos2_Paired-Opening,38,-0.2921644909528962,3.943911108539917e-21
,62,-0.7451318653701658,8.983309454416372e-178
,65,-0.8367871217180762,2.566118741342685e-263
,69,-0.1356408005717851,1.6783329188506964e-05
,70,0.8211668199054019,2.3645124855406567e-245
,72,-0.35532267296281145,3.979721894103633e-31
,78,-0.19593431044269705,4.1334684956018497e-10
,81,-0.3300109430181857,7.79458238195196e-27
,84,-0.7451176132699718,9.200108015387886e-178
,92,-0.12310607845112156,9.503066388754501e-05
Pos2_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos3_Unpaired,38,-0.8657400350634646,2.9158547750308456e-302
,62,-0.8218684366398887,4.0266425095168423e-246
,65,-0.8630032565768391,3.319783969902317e-298
,69,-0.8031474860807444,1.0793638295208124e-226
,70,-0.8659825344230391,1.261916867383946e-302
,72,-0.8640979679714892,8.113398985130121e-300
,78,-0.7961427188656093,5.900548374639778e-220
,81,-0.8637515403149544,2.6352276997267515e-299
,84,-0.8659825344230391,1.261916867383946e-302
,92,-0.8659825344230391,1.261916867383946e-302
Pos3_Paired-Opening,38,0.7958932909529042,1.0137399940135164e-219
,62,0.8223534353590375,1.1790223655523825e-246
,65,0.8659825344230391,1.261916867383946e-302
,69,0.8567952729717342,2.5421325972595673e-289
,70,0.8223118640402534,1.310109543689657e-246
,72,0.8526312125401851,1.3564092668196527e-283
,78,0.8266629954063313,1.8157076052250185e-251
,81,0.8659825344230391,1.261916867383946e-302
,84,0.8531231398124646,2.917856224975721e-284
,92,0.8198660847851172,6.167890133744597e-244
Pos3_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos4_Unpaired,38,-0.853717007463673,4.530944227418493e-285
,62,-0.8479399116709376,2.3799629679642725e-277
,65,-0.771382850271588,4.14859001818017e-198
,69,-0.8537099793666015,4.632146279046816e-285
,70,-0.8534569678720291,1.0252156589464684e-284
,72,-0.8536818669783156,5.060010640942566e-285
,78,-0.853717007463673,4.530944227418493e-285
,81,-0.853717007463673,4.530944227418493e-285
,84,-0.7756207928056749,1.1978769048100772e-201
,92,-0.853717007463673,4.530944227418493e-285
Pos4_Paired-Opening,38,0.853717007463673,4.530944227418493e-285
,62,0.8142401862133152,6.122393186318385e-238
,65,0.853717007463673,4.530944227418493e-285
,69,0.846492123674218,1.8241260846882222e-275
,70,0.3256749901941117,3.8703842023774507e-26
,72,0.853717007463673,4.530944227418493e-285
,78,0.569655380029641,4.231351997324169e-87
,81,0.630680346901077,5.101035731598178e-112
,84,0.853717007463673,4.530944227418493e-285
,92,0.853717007463673,4.530944227418493e-285
Pos4_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos5_Unpaired,38,-0.8210078335452478,3.52762511820179e-245
,62,-0.7139603833770684,1.1782340064032696e-156
,65,-0.8427887591610944,9.862479994496988e-271
,69,-0.8392167158225923,2.7812260510856645e-266
,70,-0.8431943497393706,3.0314346806281257e-271
,72,-0.8432085809877312,2.9083386261939945e-271
,78,-0.7311019220273706,6.686034589016654e-168
,81,-0.8327130353218135,1.8763215865226327e-258
,84,-0.8428243372819958,8.894109078356331e-271
,92,-0.8432156966119115,2.848673498065204e-271
Pos5_Paired-Opening,38,0.8401915563352911,1.740291614881774e-267
,62,0.8432156966119115,2.848673498065204e-271
,65,0.8217336272116368,5.661395285653914e-246
,69,0.8144828061719283,3.40830774997946e-238
,70,0.810156506670316,1.0310492183149054e-233
,72,0.8388182408684965,8.588315426325527e-266
,78,0.7734327702758749,8.230993855334177e-200
,81,0.7612935154243117,5.554948091355464e-190
,84,0.8339725008017236,6.078191678425575e-260
,92,0.8265010954124263,2.768482176711808e-251
Pos5_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos6_Unpaired,38,-0.8376238425532679,2.475665836926073e-264
,62,-0.837373133106698,4.995751533802926e-264
,65,-0.8376238425532679,2.475665836926073e-264
,69,-0.8376238425532679,2.475665836926073e-264
,70,-0.8376238425532679,2.475665836926073e-264
,72,-0.8376238425532679,2.475665836926073e-264
,78,-0.8376238425532679,2.475665836926073e-264
,81,-0.8376238425532679,2.475665836926073e-264
,84,-0.8376238425532679,2.475665836926073e-264
,92,-0.8376238425532679,2.475665836926073e-264
Pos6_Paired-Opening,38,0.8376238425532679,2.475665836926073e-264
,62,0.8376238425532679,2.475665836926073e-264
,65,0.8376238425532679,2.475665836926073e-264
,69,0.8376238425532679,2.475665836926073e-264
,70,0.8374949062664605,3.5527708109179087e-264
,72,0.8376238425532679,2.475665836926073e-264
,78,0.8375450481557745,3.087283635400125e-264
,81,0.8376238425532679,2.475665836926073e-264
,84,0.8376238425532679,2.475665836926073e-264
,92,0.8376238425532679,2.475665836926073e-264
Pos6_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos7_Unpaired,38,-0.8112494426042203,7.80321530757355e-235
,62,-0.8112494426042203,7.80321530757355e-235
,65,-0.8112494426042203,7.80321530757355e-235
,69,-0.8112494426042203,7.80321530757355e-235
,70,-0.8112494426042203,7.80321530757355e-235
,72,-0.8112494426042203,7.80321530757355e-235
,78,-0.8112494426042203,7.80321530757355e-235
,81,-0.8112494426042203,7.80321530757355e-235
,84,-0.8112494426042203,7.80321530757355e-235
,92,-0.8112494426042203,7.80321530757355e-235
Pos7_Paired-Opening,38,0.8112494426042203,7.80321530757355e-235
,62,0.8112494426042203,7.80321530757355e-235
,65,0.8112494426042203,7.80321530757355e-235
,69,0.8112494426042203,7.80321530757355e-235
,70,0.8112494426042203,7.80321530757355e-235
,72,0.8112494426042203,7.80321530757355e-235
,78,0.8112494426042203,7.80321530757355e-235
,81,0.8112494426042203,7.80321530757355e-235
,84,0.8112494426042203,7.80321530757355e-235
,92,0.8112494426042203,7.80321530757355e-235
Pos7_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos8_Unpaired,38,-0.8099466994893281,1.6890472331488212e-233
,62,-0.8098207651506063,2.270816745035991e-233
,65,-0.8099466994893281,1.6890472331488212e-233
,69,-0.8099466994893281,1.6890472331488212e-233
,70,-0.8099466994893281,1.6890472331488212e-233
,72,-0.8099466994893281,1.6890472331488212e-233
,78,-0.8099466994893281,1.6890472331488212e-233
,81,-0.8099466994893281,1.6890472331488212e-233
,84,-0.8099466994893281,1.6890472331488212e-233
,92,-0.8099466994893281,1.6890472331488212e-233
Pos8_Paired-Opening,38,0.8099466994893281,1.6890472331488212e-233
,62,0.8099466994893281,1.6890472331488212e-233
,65,0.8099466994893281,1.6890472331488212e-233
,69,0.8099466994893281,1.6890472331488212e-233
,70,0.8099466994893281,1.6890472331488212e-233
,72,0.8099466994893281,1.6890472331488212e-233
,78,0.8099466994893281,1.6890472331488212e-233
,81,0.8099466994893281,1.6890472331488212e-233
,84,0.8099466994893281,1.6890472331488212e-233
,92,0.8099466994893281,1.6890472331488212e-233
Pos8_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos9_Unpaired,38,-0.8059365046538404,1.8803898369680516e-229
,62,-0.802995823401264,1.5202701479556415e-226
,65,-0.8059365046538404,1.8803898369680516e-229
,69,-0.8059365046538404,1.8803898369680516e-229
,70,-0.8059365046538404,1.8803898369680516e-229
,72,-0.8059365046538404,1.8803898369680516e-229
,78,-0.8058099436885396,2.5142822484303683e-229
,81,-0.8059365046538404,1.8803898369680516e-229
,84,-0.8058099436885396,2.5142822484303683e-229
,92,-0.8059365046538404,1.8803898369680516e-229
Pos9_Paired-Opening,38,0.8059365046538404,1.8803898369680516e-229
,62,0.8059365046538404,1.8803898369680516e-229
,65,0.8059365046538404,1.8803898369680516e-229
,69,0.8059365046538404,1.8803898369680516e-229
,70,0.7925880451959437,1.22966763087396e-216
,72,0.8059365046538404,1.8803898369680516e-229
,78,0.7929379490411869,5.834322539358857e-217
,81,0.8059365046538404,1.8803898369680516e-229
,84,0.8059365046538404,1.8803898369680516e-229
,92,0.8059365046538404,1.8803898369680516e-229
Pos9_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
Pos10_Unpaired,38,-0.8010621959003195,1.1671502244604434e-224
,62,-0.7973920652225154,3.87865685981627e-221
,65,-0.8010621959003195,1.1671502244604434e-224
,69,-0.7973995552851231,3.815651707803402e-221
,70,-0.8010621959003195,1.1671502244604434e-224
,72,-0.8010621959003195,1.1671502244604434e-224
,78,-0.7938867159220819,7.670974546225374e-218
,81,-0.798762746679736,1.9144880476367088e-222
,84,-0.799998607010017,1.2451520257592499e-223
,92,-0.8010621959003195,1.1671502244604434e-224
Pos10_Paired-Opening,38,0.798702826178874,2.1846647818948963e-222
,62,0.8008824343977331,1.7431222421066593e-224
,65,0.8010621959003195,1.1671502244604434e-224
,69,0.8001858585752112,8.216208177129996e-224
,70,0.7795657162160379,5.165658233858099e-205
,72,0.7996690442552754,2.5853850831354886e-223
,78,0.650819030051189,1.5939823230557787e-121
,81,0.8010397257124962,1.227189641591668e-224
,84,0.800095977823918,1.0031362110687338e-223
,92,0.8010621959003195,1.1671502244604434e-224
Pos10_Paired-Closing,38,,
,62,,
,65,,
,69,,
,70,,
,72,,
,78,,
,81,,
,84,,
,92,,
