trial,validation_mse,unseen_pearson,unseen_spearman
52,0.2880433201789856,0.7075005769729614,0.3855063798765949
53,0.29230189323425293,0.7186026573181152,0.3664379176094794
54,0.5676766037940979,0.11950548738241196,0.10866058630608273
55,0.28760790824890137,0.7128885388374329,0.38934702883675715
56,0.569790780544281,-0.02748437225818634,-0.008061267831300682
57,0.29046761989593506,0.7114930152893066,0.34111892077973016
58,0.30028828978538513,0.7044253349304199,0.3846847231711808
59,0.5686579346656799,0.010393709875643253,0.019650684500754096
60,0.568220317363739,-0.07584086060523987,-0.06325301604790504
61,0.30322471261024475,0.7107341885566711,0.38645651100904893
62,0.2839581370353699,0.719505786895752,0.3903862620965655
63,0.29674506187438965,0.7127066850662231,0.3886783871695968
64,0.28566405177116394,0.6984311938285828,0.33816217254054315
65,0.29482612013816833,0.7114822268486023,0.37998153499538373
66,0.31640008091926575,0.7051493525505066,0.3733836153459038
67,0.29281115531921387,0.7111672759056091,0.38200832350208086
68,0.28480827808380127,0.712283194065094,0.38087259521814876
69,0.2885420322418213,0.7138760685920715,0.38435088908772225
70,0.30301782488822937,0.7089921832084656,0.3799962514990629
71,0.2810133099555969,0.7142411470413208,0.3803728610932153
72,0.29670587182044983,0.7036693096160889,0.38428920157230034
73,0.3097856640815735,0.6887340545654297,0.3861289115322279
74,0.28877875208854675,0.6989444494247437,0.3756432189108047
75,0.28078335523605347,0.7084839940071106,0.36602429550607385
76,0.30557164549827576,0.692327082157135,0.36167488841872214
77,0.2975538372993469,0.7005292177200317,0.3696371289092822
78,0.30702921748161316,0.6995971202850342,0.34999773499943376
79,0.29797497391700745,0.7003353834152222,0.38028115857028966
80,0.2652361989021301,0.712653636932373,0.34680418408109764
81,0.33904603123664856,0.6709752678871155,0.3793802163450541
82,0.33718231320381165,0.6742820739746094,0.37516255129063786
83,0.2802965044975281,0.6966127157211304,0.3479457689864422
84,0.3392128646373749,0.6704679727554321,0.37101153725288427
85,0.3038801848888397,0.6868557929992676,0.3758346294586573
86,0.3068920969963074,0.7087291479110718,0.38645277061319266
87,0.2990324795246124,0.6919935941696167,0.37610444652611164
88,0.2804988622665405,0.6943109035491943,0.3545481676370419
89,0.3304131329059601,0.6835398077964783,0.3768180912045228
90,0.307644248008728,0.6915658712387085,0.3696358929089732
91,0.27451735734939575,0.7001962661743164,0.3579348731179439
92,0.280984103679657,0.7003511786460876,0.3377675494418873
93,0.28634539246559143,0.6920141577720642,0.34809814590507326
94,0.282250314950943,0.6934897899627686,0.3606458221614555
95,0.2864256203174591,0.6863006353378296,0.3552629208157302
96,0.28345149755477905,0.7051037549972534,0.34957424739356185
97,0.2846303880214691,0.7039434313774109,0.35722316780579194
98,0.3011411726474762,0.6808731555938721,0.36957637139409283
99,0.277289479970932,0.7031818628311157,0.3445321071330268
