crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.7683188,0.84891015,0.5740613,0.5740613,0.97322625,0.94736844,0.94736844,0.49730286,0.5071639,1.0,1.0,1.0,0.5071639,0.5071639,0.6694905,0.34801516,0.47221366,0.019312469564308335,-0.002646177588741063,0.018826005013762272,-0.020707472175621397,0.0006656712226457416,-0.0013264077949718973,0.005198047815767498,0.007852147289934698,0.008831312666187665,0.0,0.0,0.0,0.007819217789414435,0.0084877625236203,-0.14171319834802462,0.026397216244865743,0.01866490511569565
0.7075613,0.6924521,0.93773437,0.93773437,0.97322625,0.94736844,0.94736844,0.5330721,0.5430645,1.0,1.0,1.0,0.5430645,0.5430645,0.43949056,0.51245964,0.6912137,0.004881140699578181,0.002843977647030712,-0.007783833883685677,0.018832258832644236,-0.005599714498799564,-0.005191345473096167,0.02287345671984657,0.014158440595479748,0.01768240473451146,0.0,0.0,0.0,0.012284330242182128,0.010056658310640185,0.026507883188925677,-0.00044284482872413935,-0.049562476823730696
0.73062944,0.83814347,0.7542858,0.93773437,0.76627636,0.94736844,0.94736844,0.36037958,0.37312913,1.0,1.0,1.0,0.37312913,0.37312913,0.38324052,0.38468182,0.31021357,0.004733132194580994,-0.0019151849599991935,0.002289616259696975,0.007689609722089292,0.006888962228167688,-0.00015425455564534188,0.009974391990397286,-0.013651302618047378,-0.03018990718037189,0.0,0.0,0.0,-0.02039991707169627,-0.002176034641298995,0.06990961838311127,0.02263937875882162,0.04479010526561845
0.68388695,0.8351259,0.43870023,0.43870023,0.9375,0.94736844,0.99324316,0.42461058,0.43596566,1.0,1.0,1.0,0.43596566,0.43596566,0.40824062,0.6446819,0.3492136,0.0003984823467561083,-0.006407250789019821,-0.007852980248380933,-0.013582406988922643,0.0010323047094718365,-0.00037704053402000946,0.025516837576857097,0.005076712939692332,-0.0005618818712007278,0.0,0.0,0.0,0.003144242929746797,0.006391425385815266,0.03967614750529615,-0.024162102623587506,0.04444081376651639
0.95157635,0.8752768,0.6269677,0.6269677,0.9027577,0.94736844,0.94736844,0.7123029,0.7148437,1.0,1.0,1.0,0.7148437,0.7148437,0.7819905,0.62690413,0.6742137,0.039927400875561306,-0.01142185138949451,0.004148069890225565,-0.016143557525395296,-0.0004777902034767204,0.0011048800017613941,0.006066914565825573,0.004573343554925292,0.03928055005586916,0.0,0.0,0.0,0.018832418521538687,-0.00047638654020974947,-0.22458156410804864,-0.028071126382501435,-0.03907930945574625
0.5908188,0.8351259,0.7518398,0.7518398,0.9062,0.94736844,0.94736844,0.3530721,0.36325526,1.0,1.0,1.0,0.36325526,0.36325526,0.2594905,0.32579294,0.4952136,-0.01427999731544627,-0.0037484020522850535,0.00034538006309507664,-0.0015175947146337816,-0.0022962186814123754,-0.00039990871234490163,0.014235795792871401,-0.015511762730755694,-0.030108246657831246,0.0,0.0,0.0,-0.015706097804237283,-0.002398946825404968,0.0873753822030071,0.030800860620119757,0.010493313831989048
0.69850826,0.81568396,0.8205808,0.97322625,0.9375,0.94736844,0.9774537,0.5592261,0.5682623,1.0,1.0,1.0,0.5682623,0.5682623,0.7332405,0.5569041,0.47721368,0.005776814757714981,-0.00038021264580626073,-0.002608675113505658,0.024054479084973338,-0.002330521327825427,-0.0009665819700919825,0.01795391636592172,0.01349410148125799,0.025501600406706914,0.0,0.0,0.0,0.017189212654656637,0.010533792619441165,-0.22719703688758927,-0.009527948047207085,0.012769776841610389
0.8360083,0.8718827,0.8134541,0.8134541,0.84817314,0.94736844,0.94736844,0.5484566,0.5577707,1.0,1.0,1.0,0.5577707,0.5577707,0.3644905,0.53023744,0.6852137,0.012307470417397416,0.0007671160281050169,0.0008762439771206726,-0.0008101821713225399,0.0034186252103835606,-0.0024803286880317223,0.009912493852884324,0.014520424161180994,0.01883285447871221,0.0,0.0,0.0,0.012632122180752235,0.00867062667164683,0.05637854948571959,-0.0027752353219201893,-0.04184738420154046
0.73581886,0.8924943,0.83766073,0.9375,0.9375,0.8924943,0.91811174,0.6242259,0.631398,1.0,1.0,1.0,0.631398,0.631398,0.6369905,0.6435707,0.5612137,0.007696373435500066,-0.009039572140088874,-6.620912693530663e-05,0.020680249746054997,-0.00313645895148742,0.0006124513586801734,0.006545719766818642,0.010166714330091427,0.02291458208368588,0.0,0.0,0.0,0.014437304936108699,0.0033432397950500757,-0.11442184642568794,-0.033629343679906956,-0.0039053019373341603
0.9998338,0.94736844,0.27422413,0.27422413,0.27422413,0.94736844,0.94736844,0.6649953,0.6633461,1.0,1.0,1.0,0.6633461,0.6633461,0.7269905,0.6169041,0.5952137,0.04318169212571183,-0.017450914249410435,0.03085970695420589,-0.038112089508754894,-0.007600153080921645,0.00046111490900580394,0.00913536486672151,0.006539982590682042,0.033348800246489216,0.0,0.0,0.0,0.018831575787798326,0.008680541225483005,-0.16172915316864375,-0.01708222521345358,-0.01185680871953783
