Feature,Model,Spearman Correlation,P-Value
,43,0.7680772207522517,2.118521880430149e-195
,45,0.7468036187954921,5.417549535327606e-179
,63,0.7699510075287352,6.259129325744174e-197
,73,0.7912727491962627,2.0015937288970142e-215
,78,0.7575591624143369,4.4758573961260355e-187
,79,0.7262296393841748,1.2847462202737614e-164
,84,0.7597385532181818,9.146826999756877e-189
dsDNA target,2,0.2474189849633318,2.0542275142872112e-15
,35,0.9833702779912712,0.0
,42,0.6833802548068271,1.5867226887991152e-138
,43,0.6495718159304235,6.489385417726995e-121
,45,0.9570176907758206,0.0
,63,0.5018328348666334,6.6800024787130795e-65
,73,0.1689188401890929,7.715365791985731e-08
,78,0.6238865317586348,5.726504443889212e-109
,79,0.5028299404261067,3.4163220517950047e-65
,84,0.8906204349305018,0.0
ah_maximal consecutive paired bases,2,0.8262801392378201,4.9198814294350224e-251
,35,0.7920166127687124,4.142309371046632e-216
,42,0.98012799200876,0.0
,43,0.9799041737835987,0.0
,45,0.5766214060811345,1.1071561279621744e-89
,63,0.9635984613800522,0.0
,73,0.9866298745496538,0.0
,78,0.9817292916196675,0.0
,79,0.684226768332129,5.354719856006232e-139
,84,0.8769493322110283,7.31e-320
ah_maximal consecutive unpaired bases,2,,
,35,,
,42,,
,43,,
,45,,
,63,,
,73,,
,78,,
,79,,
,84,,
ah_5' overhang,2,,
,35,,
,42,,
,43,,
,45,,
,63,,
,73,,
,78,,
,79,,
,84,,
ah_3' overhang,2,,
,35,,
,42,,
,43,,
,45,,
,63,,
,73,,
,78,,
,79,,
,84,,
ah_5' stem,2,0.9620925738651294,0.0
,35,0.8193749182911679,2.0989431429431892e-243
,42,0.9113342688022744,0.0
,43,0.9246780062260743,0.0
,45,0.89038904573138,0.0
,63,0.853284576404284,1.760085744859568e-284
,73,0.8337311747335618,1.1753076260466599e-259
,78,0.8406294896732667,4.980540804498263e-268
,79,0.9894214913580203,0.0
,84,0.9868211547420818,0.0
ah_3' stem,2,0.9815011113901182,0.0
,35,0.9355611351745021,0.0
,42,0.40263819905402826,2.9074112005045583e-40
,43,0.8165090214080755,2.473852680050774e-240
,45,0.9017498471603462,0.0
,63,0.7187763630890214,9.921838184836829e-160
,73,0.9232225667619023,0.0
,78,0.6447239885923325,1.429158762360718e-118
,79,0.9682509740604799,0.0
,84,0.3638528580359752,1.1554822762669947e-32
PAM-proximal region,2,-0.9871366212186916,0.0
,35,-0.9884514041996038,0.0
,42,-0.9900352447018965,0.0
,43,-0.9906301749105726,0.0
,45,-0.99091180268991,0.0
,63,-0.9918752724614568,0.0
,73,-0.9927107476064013,0.0
,78,-0.990248675081742,0.0
,79,-0.9876495537446778,0.0
,84,-0.9913315653039386,0.0
central region,2,-0.9556890893168472,0.0
,35,-0.9695864958148609,0.0
,42,-0.9877372483306603,0.0
,43,-0.9836020678135848,0.0
,45,-0.9782138493828418,0.0
,63,-0.9598015235450436,0.0
,73,-0.9842321118151865,0.0
,78,-0.9909642993144285,0.0
,79,-0.9641544588276194,0.0
,84,-0.9531333148583367,0.0
PAM-distal region,2,-0.9932983234979417,0.0
,35,-0.9935336526786693,0.0
,42,-0.9921298197043529,0.0
,43,-0.9948643806648931,0.0
,45,-0.993558361012629,0.0
,63,-0.9915591699914065,0.0
,73,-0.9940013530001436,0.0
,78,-0.9948190980528495,0.0
,79,-0.9918989785842862,0.0
,84,-0.9938578490605329,0.0
