trial,validation_mse,unseen_pearson,unseen_spearman
48,0.02046826109290123,0.770768404006958,0.7602782684270752
49,0.021052882075309753,0.7724738121032715,0.7622903123259285
50,0.020822355523705482,0.770871639251709,0.7596444496444551
51,0.020192807540297508,0.7705947160720825,0.7597321496710016
52,0.020402107387781143,0.7788347005844116,0.768184924437315
53,0.020692985504865646,0.7821638584136963,0.7715935469513511
54,0.020990610122680664,0.7741563320159912,0.7633055585362143
55,0.021951721981167793,0.7538080215454102,0.7429158692940505
56,0.02082175202667713,0.7723570466041565,0.7622692485463324
57,0.021347463130950928,0.7664311528205872,0.758059342126038
58,0.02076142467558384,0.7717920541763306,0.7607097301641453
59,0.02054731361567974,0.7799465656280518,0.7706003001210249
60,0.020778601989150047,0.7768129110336304,0.7691700358883181
61,0.02030801773071289,0.7796187400817871,0.7683035483918257
62,0.02066538855433464,0.7752301096916199,0.7638270234727303
63,0.02040867693722248,0.7725220918655396,0.7637432189138115
64,0.020327512174844742,0.7761673927307129,0.765779509762939
65,0.02134275995194912,0.7696570754051208,0.7595101576647084
66,0.021579939872026443,0.7628379464149475,0.7525220470732232
67,0.02017831988632679,0.7803010940551758,0.7693507274331444
68,0.02073241025209427,0.7733191847801208,0.7625386886361405
69,0.021824369207024574,0.7609670758247375,0.7498088777732065
70,0.020733090117573738,0.7752153873443604,0.7645657722704772
71,0.02065546251833439,0.7741813063621521,0.7623653364070001
72,0.02022765949368477,0.7764559984207153,0.7642195297760154
73,0.020538847893476486,0.7796676754951477,0.7685312696722348
74,0.020168108865618706,0.7833400964736938,0.7726792180609877
75,0.020614078268408775,0.7798370122909546,0.7693520336144232
76,0.020217543467879295,0.7831201553344727,0.772408706570265
77,0.02043529413640499,0.7832009792327881,0.7729452768747086
78,0.020531414076685905,0.7801951169967651,0.769613997214374
79,0.02109413594007492,0.7757961750030518,0.7675597268963021
80,0.020254744216799736,0.7785929441452026,0.7671190830214345
81,0.020337581634521484,0.7813067436218262,0.7697863431213322
82,0.020704951137304306,0.7743682861328125,0.7643594894722858
83,0.02035912126302719,0.7747334241867065,0.7633333045029943
84,0.020578326657414436,0.7736320495605469,0.7606732680526217
85,0.02040625549852848,0.7799468040466309,0.7707151494091364
86,0.020972294732928276,0.7820644378662109,0.7715650894352291
87,0.02042612060904503,0.7811924815177917,0.7711463881564691
88,0.020737573504447937,0.7722100615501404,0.7630293924492361
89,0.021130941808223724,0.7702925205230713,0.7617542636163127
90,0.02073282189667225,0.7819375991821289,0.7713598904564597
91,0.020589817315340042,0.7767621278762817,0.7659952442729553
92,0.020274104550480843,0.7752292156219482,0.7649347963427132
93,0.020873602479696274,0.7737798690795898,0.7630153774093611
94,0.020688390359282494,0.7796896696090698,0.7663800768743165
95,0.020637739449739456,0.7756715416908264,0.7636216163575956
96,0.020562484860420227,0.7810801863670349,0.7700377167210543
97,0.02031167410314083,0.7753933668136597,0.7643674204776906
98,0.02073049545288086,0.773112952709198,0.762958944861246
99,0.020672732964158058,0.7750136852264404,0.7627915126080195
