Feature,Model,Spearman Correlation,P-Value
Pos1_Unpaired,31,-0.2812411091738288,1.2333974536370764e-19
,51,-0.28110833407607555,1.284912020337857e-19
,6,-0.2810249110471175,1.318358826997514e-19
,7,-0.28112345645025955,1.2789392936244325e-19
,70,-0.28098640840328226,1.3340840438249987e-19
,73,-0.2809986234762887,1.3290752341930926e-19
,76,-0.2809863425353872,1.3341111034836963e-19
,78,-0.28115707131188944,1.265760736629409e-19
,88,-0.32655251015350806,2.8042169328084987e-26
,94,0.007457185931070468,0.8138010766086958
Pos1_Paired-Opening,31,0.2812411091738288,1.2333974536370764e-19
,51,0.28110833407607555,1.284912020337857e-19
,6,0.2810249110471175,1.318358826997514e-19
,7,0.28112345645025955,1.2789392936244325e-19
,70,0.28098640840328226,1.3340840438249987e-19
,73,0.2809986234762887,1.3290752341930926e-19
,76,0.2809863425353872,1.3341111034836963e-19
,78,0.28115707131188944,1.265760736629409e-19
,88,0.32655251015350806,2.8042169328084987e-26
,94,0.007457185931070468,0.8138010766086958
Pos1_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos2_Unpaired,31,-0.33531875400996664,1.0578729426238945e-27
,51,-0.3353183123894934,1.0580504727245536e-27
,6,-0.33531973383018526,1.0574791631686001e-27
,7,-0.2650323612485831,1.548650836599207e-17
,70,-0.33531760117294585,1.0583364416553337e-27
,73,-0.3353172732302065,1.0584683280289782e-27
,76,-0.3353176031848675,1.0583356325855293e-27
,78,-0.3353172661885017,1.058471160119273e-27
,88,-0.36070068331338095,4.327299120358436e-32
,94,0.012766441104347074,0.6867850503355972
Pos2_Paired-Opening,31,0.33531875400996664,1.0578729426238945e-27
,51,0.3353183133954606,1.0580500682952734e-27
,6,0.33531973383018526,1.0574791631686001e-27
,7,0.3353187680935639,1.0578672815455888e-27
,70,0.33531760117294585,1.0583364416553337e-27
,73,0.3353172732302065,1.0584683280289782e-27
,76,0.3353176031848675,1.0583356325855293e-27
,78,0.14709440415713218,2.995235165897316e-06
,88,0.36070068331338095,4.327299120358436e-32
,94,0.012766441104347074,0.6867850503355972
Pos2_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos3_Unpaired,31,-0.3774919161719244,3.210526097644774e-35
,51,-0.3774919161719244,3.210526097644774e-35
,6,-0.36962418881020426,9.91016430239275e-34
,7,0.046761314415907425,0.13949304902005408
,70,-0.37749191164201684,3.2105325251936167e-35
,73,-0.25516864017024377,2.5041981894908583e-16
,76,-0.3184919126519046,5.201104528494365e-25
,78,-0.37749191164201684,3.2105325251936167e-35
,88,-0.3779680424084969,2.6008354358980827e-35
,94,0.014538594908153183,0.6460905587927677
Pos3_Paired-Opening,31,0.3774919161719244,3.210526097644774e-35
,51,0.3774919161719244,3.210526097644774e-35
,6,0.37749191503944746,3.210527704530743e-35
,7,0.3774919161719244,3.210526097644774e-35
,70,0.37749191164201684,3.2105325251936167e-35
,73,0.37749191503944746,3.210527704530743e-35
,76,0.37749191164201684,3.2105325251936167e-35
,78,0.015099676465680674,0.6334164735466115
,88,0.3779680424084969,2.6008354358980827e-35
,94,0.014538594908153183,0.6460905587927677
Pos3_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos4_Unpaired,31,-0.4239247335461564,6.953161492995001e-45
,51,-0.4239247335461564,6.953161492995001e-45
,6,-0.4239247335461564,6.953161492995001e-45
,7,-0.4239247335461564,6.953161492995001e-45
,70,-0.4239247335461564,6.953161492995001e-45
,73,-0.4239247335461564,6.953161492995001e-45
,76,-0.4239247335461564,6.953161492995001e-45
,78,-0.4239247335461564,6.953161492995001e-45
,88,-0.4239299886201215,6.934256036052568e-45
,94,0.0165710985067565,0.6006926703876865
Pos4_Paired-Opening,31,0.4239247335461564,6.953161492995001e-45
,51,0.4239247335461564,6.953161492995001e-45
,6,0.4239247335461564,6.953161492995001e-45
,7,0.4239247335461564,6.953161492995001e-45
,70,0.4239247335461564,6.953161492995001e-45
,73,0.4239247335461564,6.953161492995001e-45
,76,0.4239247335461564,6.953161492995001e-45
,78,0.4239247335461564,6.953161492995001e-45
,88,0.4239299886201215,6.934256036052568e-45
,94,0.0165710985067565,0.6006926703876865
Pos4_Paired-Closing,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
Pos5_Unpaired,31,-0.42082442698158834,3.4367283131840963e-44
,51,-0.42082440551952016,3.4367661308880714e-44
,6,-0.4208244017320967,3.436772804642841e-44
,7,-0.4208244067819946,3.436763906305964e-44
,70,-0.42082441435684187,3.4367505588431126e-44
,73,-0.42082440425704565,3.4367683554714726e-44
,76,-0.42082441435684187,3.4367505588431126e-44
,78,-0.42082440425704565,3.4367683554714726e-44
,88,-0.4208308240867316,3.4254745607397216e-44
,94,-0.12201599803629304,0.00010967767125405036
