Feature,Model,Spearman Correlation,P-Value
,88,-0.8875107465486838,0.0
,94,-0.9058715965136476,0.0
bh_5' stem,31,0.7755886031732303,1.2752314031724265e-201
,51,0.7804549895354398,8.807863313018342e-206
,6,0.8106856689576469,2.961000350481153e-234
,7,0.7962440914455126,4.734518645725822e-220
,70,0.6967471925327942,3.6165496184678153e-146
,73,0.29521114861069403,1.4692563003811027e-21
,76,-0.5244858561021107,9.215686669209282e-72
,78,0.7940140458968108,5.83772150685802e-218
,88,0.7769454988319605,9.037644820880034e-203
,94,0.7844541947359475,2.785302605097076e-209
bh_3' stem,31,0.22605353657182928,4.712922176605586e-13
,51,0.46282805049307457,3.1136071295863934e-54
,6,-0.6931112963494412,4.7701620670314674e-144
,7,-0.7153189760469569,1.6231364709320465e-157
,70,-0.5100169832880537,2.545196831713311e-67
,73,-0.7322554164209238,1.089448900662302e-168
,76,-0.6691537651831342,7.858778340142897e-131
,78,-0.5634424572883414,7.5520212449076e-85
,88,0.7112106770835833,6.2844427987023564e-155
,94,0.7307341391081761,1.1899922721475757e-167
dsDNA target,31,0.3614912551052652,3.1116927803211013e-32
,51,-0.3744537767953374,1.2207519331772719e-34
,6,0.8084860780904617,5.159505436273631e-232
,7,0.9095472496023947,0.0
,70,0.9814371148031098,0.0
,73,0.3992066163949041,1.5055510754732142e-39
,76,0.9571755559497985,0.0
,78,0.9900260618497214,0.0
,88,0.6932196810007889,4.1284534161814e-144
,94,0.9292302255008378,0.0
ah_maximal consecutive paired bases,31,0.9676391476391476,0.0
,51,-0.28283626283626284,7.531080666906479e-20
,6,0.9959199119199119,0.0
,7,0.9874169674169675,0.0
,70,0.987844935844936,0.0
,73,0.39488131088131084,1.1641597039274416e-38
,76,0.8823906423906424,0.0
,78,0.9704227064227064,0.0
,88,0.8924212484212486,0.0
,94,0.32811505611505615,1.575744318126102e-26
ah_maximal consecutive unpaired bases,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
ah_5' overhang,31,,
,51,,
,6,,
,7,,
,70,,
,73,,
,76,,
,78,,
,88,,
,94,,
ah_3' overhang,31,,
,51,,
,6,,
,7,,
