crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.5947789,0.5999433,0.8230441,0.8374083,0.9928678,0.9,0.9,0.36082134,0.3718014,0.9622642,1.0,1.0,0.3718014,0.3718014,0.33449054,0.33579287,0.60721374,-0.039347250652305196,-0.0035023883994710053,-0.001139689888998082,0.001874270651370416,-0.004374161720840539,0.005256952473809264,-0.00018282775995668508,-0.007227285038724667,-0.004905129469499496,0.0,0.0,0.0,-0.006914667669152042,-0.008448773154365846,-0.005324572818927403,-0.006453835337814145,0.0013006781271726006
0.9231587,0.9310345,0.3095521,0.30381966,0.30381966,0.9,0.9,0.63082135,0.64293236,0.9622642,1.0,1.0,0.64293236,0.64293236,0.41449052,0.6046818,0.7072137,0.03157863479720233,0.00870942853996023,-0.0030121114738736006,0.01663437939230396,-0.00012402780835076143,0.0038940451360398535,0.002368853663114823,0.006336762066143067,0.004047503498371738,0.0,0.0,0.0,0.0036566969742616367,0.0053692370786313885,-0.0002590481476865056,0.0015234297251680207,-0.0066661771812665
0.76400965,0.7273349,0.83393335,0.9444444,0.9762011,0.8227389,0.9,0.6131742,0.6279496,0.9622642,1.0,1.0,0.6279496,0.6279496,0.57449055,0.61912626,0.62721366,-0.0015057055731533353,0.002409424387723069,0.003078031411740615,-0.006261643823587369,0.0013484214530027124,0.0020251933942878873,0.003423005085510421,0.006565496056104858,0.006478219558471784,0.0,0.0,0.0,0.00610683367779444,0.007038657093192137,0.002471247833470065,0.00404395549830309,-0.000982835618419445
0.9231587,0.9310345,0.22684462,0.2226438,0.2226438,0.9,0.9,0.53023314,0.54919976,0.9622642,1.0,1.0,0.54919976,0.54919976,0.5107405,0.6069041,0.4502136,0.028726971395654003,0.008355976179662723,-0.0057702369726414645,0.015043277897037022,0.0026751913772508594,0.0043155486728767125,0.0015192149801458857,0.00398680263900659,0.006586350438346366,0.0,0.0,0.0,0.003962694064963489,0.0032112613692499795,0.0018848819917061312,0.003379544659867639,0.003209659158890434
0.9231587,0.9310345,0.4172892,0.40956163,0.40956163,0.9,0.9,0.8108214,0.8197391,0.9622642,1.0,1.0,0.8197391,0.8197391,0.80949056,0.6980152,0.64621365,0.028391174186123674,0.007392159068534576,0.002646914874764432,0.013681905973770383,-0.004305002272083035,0.0035535571890900315,0.0037285664742016254,0.00396216071741977,-0.007709766696786119,0.0,0.0,0.0,-0.000270871157071415,0.006314899262124787,0.0014565340914798337,0.00032299268702886183,-0.0034729335605485573
0.7066087,0.7409425,0.76248634,0.9762011,0.80934864,0.9,0.9,0.42905673,0.45132473,0.9622642,1.0,1.0,0.45132473,0.45132473,0.4257406,0.5057929,0.4612136,-0.014613369920824586,0.0038923478811862906,0.004071305719890295,-0.009156004030947339,0.000759137475762806,0.0056567960203466935,0.0021381939234255305,-9.75590694779918e-05,0.005506175806585689,0.0,0.0,0.0,0.002504427813076402,-0.00023028011567373572,0.00038294407557459804,0.002284789274657463,0.004045494756873178
0.85690004,0.8242123,0.7221636,0.9444444,0.7272933,0.79673856,0.9,0.5502328,0.56558865,0.9622642,1.0,1.0,0.56558865,0.56558865,0.5132405,0.53023744,0.64421374,0.021302342568764017,0.004460848182327979,0.004546614622994931,-0.0072841364367576215,0.0004709749144711037,0.0017333580757033684,0.0028560819933272806,0.0037545787308120773,0.006006702391545355,0.0,0.0,0.0,0.0044595001835512375,0.004341842394082397,0.00176764648476134,0.0026137806382993244,-0.0013562005957459928
0.9231587,0.9310345,0.1705373,0.1673792,0.1673792,0.9,0.9,0.41729197,0.43629265,0.9622642,1.0,1.0,0.43629265,0.43629265,0.4894905,0.3280152,0.5662137,0.024371095283698962,0.0066811840434330295,-0.010143842348169594,0.014551461300635567,0.006245283875952314,0.0022307316550502763,0.0004728410714881953,-0.0007168211677770527,0.0015881581345590348,0.0,0.0,0.0,0.0013824094603295993,0.0005336876130646145,0.0007943412803535993,-0.002567487560705063,0.0017293005673778524
0.8021798,0.6602158,0.8503961,0.9762011,0.88530415,0.9,0.9,0.33905646,0.35725924,0.9622642,1.0,1.0,0.35725924,0.35725924,0.54324055,0.30357063,0.43021363,0.015341166488408253,0.00017674532122094987,-0.0031117947032899772,-0.007397168977968687,-0.0011456715038721597,0.0041440305116188896,0.00029682428066634433,-0.004959425890952619,-0.0029390331958438266,0.0,0.0,0.0,-0.004701090649487887,-0.0059479655052397514,0.005105190538936619,-0.009446857487466122,0.0018863946117544433
0.9030539,0.81457967,0.7727843,0.75847346,0.9444444,0.9,0.787427,0.40140948,0.42050555,0.9622642,1.0,1.0,0.42050555,0.42050555,0.44199055,0.4824596,0.4662136,0.03402387249817769,0.003913246179535575,0.0022810429504721576,0.0039782796249571845,-0.0021349168860963314,0.0030565463325814713,0.0007810358082682711,-0.0023440119936868307,0.003304986785862107,0.0,0.0,0.0,-0.0007740867883689783,-0.0016220000416873601,0.0019434130577075403,0.0017075340401769032,0.0027429324141961444
