Feature,Model,Spearman Correlation,P-Value
,75,-0.6668713854390852,1.2307908477741617e-129
,77,-0.5550176213988701,7.177528727338486e-82
,95,-0.6660706305324265,3.2126827083916125e-129
Pos15_Paired-Closing,38,-0.9999994989983726,0.0
,46,0.9999994989983726,0.0
,47,-0.9999994989983726,0.0
,52,0.9999994989983726,0.0
,54,-0.9999994989983726,0.0
,57,-0.9999994989983726,0.0
,59,-0.9999994989983726,0.0
,75,0.9999994989983726,0.0
,77,0.0,1.0
,95,-0.9999994989983726,0.0
Pos16_Unpaired,38,0.6251818862158364,1.5210196256400198e-109
,46,0.577368552926602,5.801592582009202e-90
,47,0.6251818862158364,1.5210196256400198e-109
,52,0.6251818862158364,1.5210196256400198e-109
,54,0.4966751554364613,2.0694749502400304e-63
,57,0.43278648427900795,6.579960778157639e-47
,59,0.6251818862158364,1.5210196256400198e-109
,75,0.6251818862158364,1.5210196256400198e-109
,77,0.3779095995443952,2.6689956998317156e-35
,95,0.6084155487496998,2.6912682841708396e-102
Pos16_Paired-Opening,38,-0.6361301826999199,1.604220509805048e-114
,46,-0.3218045941019538,1.583143927320985e-25
,47,-0.6365825989118813,9.891365165407496e-115
,52,-0.5929904118218459,5.3150144885376e-96
,54,-0.34826151716394943,6.873430468532e-30
,57,-0.3672535727285811,2.7344060724918405e-33
,59,-0.6365825989118813,9.891365165407496e-115
,75,-0.6284579577720737,5.1736831753996185e-111
,77,-0.1648538699023277,1.5839374553877175e-07
,95,-0.5934334026960582,3.5435541101161635e-96
Pos16_Paired-Closing,38,-0.9999919437025937,0.0
,46,0.7142799597875669,7.39919590231334e-157
,47,0.14285599195751336,5.7567404533211055e-06
,52,-0.9999919437025937,0.0
,54,-0.7142799597875669,7.39919590231334e-157
,57,-0.42856797587254014,6.154806188899094e-46
,59,-0.42856797587254014,6.154806188899094e-46
,75,0.7142799597875669,7.39919590231334e-157
,77,-0.9999919437025937,0.0
,95,0.7142799597875669,7.39919590231334e-157
Pos17_Unpaired,38,0.6781131615279709,1.2593955454495926e-135
,46,0.528040714125836,6.921076897930346e-73
,47,0.6781131615279709,1.2593955454495926e-135
,52,0.6781131615279709,1.2593955454495926e-135
,54,0.633589574750803,2.38830375028241e-113
,57,0.5514350629809297,1.2493586558673872e-80
,59,0.6781131615279709,1.2593955454495926e-135
,75,0.6781131615279709,1.2593955454495926e-135
,77,0.5909152386962958,3.520842825932746e-95
,95,0.6780158325425677,1.4228933203301844e-135
Pos17_Paired-Opening,38,-0.6875699766223601,7.075014437153173e-141
,46,-0.10318087373823213,0.0010849826573333839
,47,-0.6875699766223601,7.075014437153173e-141
,52,-0.6875699766223601,7.075014437153173e-141
,54,-0.5939532298815148,2.2003214730550085e-96
,57,-0.5327026756893082,2.214346228169547e-74
,59,-0.6874216279371816,8.583115809302768e-141
,75,-0.6805103244865152,6.138154459611321e-137
,77,-0.5863874469374141,2.078458562025076e-93
,95,-0.645203337414045,8.420101753094016e-119
Pos17_Paired-Closing,38,-0.9999919437025937,0.0
,46,-0.42856797587254014,6.154806188899094e-46
,47,-0.9999919437025937,0.0
,52,-0.42856797587254014,6.154806188899094e-46
,54,-0.42856797587254014,6.154806188899094e-46
,57,-0.7142799597875669,7.39919590231334e-157
,59,-0.9999919437025937,0.0
,75,-0.42856797587254014,6.154806188899094e-46
,77,-0.9999919437025937,0.0
,95,-0.42856797587254014,6.154806188899094e-46
Pos18_Unpaired,38,0.6654325231009098,6.886328463391875e-129
,46,0.658913448382726,1.4939884737747033e-125
,47,0.6654325231009098,6.886328463391875e-129
,52,0.6654325231009098,6.886328463391875e-129
,54,0.6654325231009098,6.886328463391875e-129
,57,0.6654325231009098,6.886328463391875e-129
,59,0.6654325231009098,6.886328463391875e-129
,75,0.6654325231009098,6.886328463391875e-129
,77,0.6633045816991237,8.635513644249432e-128
,95,0.6622856945025056,2.877225753279601e-127
Pos18_Paired-Opening,38,-0.6739528575593803,2.2279387435928804e-133
,46,-0.6704451903130935,1.6389093207223714e-131
,47,-0.6701157900894573,2.4464255940929714e-131
,52,-0.6739528575593803,2.2279387435928804e-133
,54,-0.6719230399650824,2.6992043906418786e-132
,57,-0.6739528575593803,2.2279387435928804e-133
,59,-0.6739528575593803,2.2279387435928804e-133
,75,-0.6739528575593803,2.2279387435928804e-133
,77,-0.6694747950596792,5.326466358499407e-131
,95,-0.6590230149907944,1.315111859711976e-125
Pos18_Paired-Closing,38,-0.9999941315070582,0.0
,46,-0.6666627543380388,1.580787136883781e-129
,47,-0.9999941315070582,0.0
,52,0.6666627543380388,1.580787136883781e-129
,54,-0.9999941315070582,0.0
,57,-0.9999941315070582,0.0
,59,-0.6666627543380388,1.580787136883781e-129
,75,-0.9999941315070582,0.0
,77,-0.9999941315070582,0.0
,95,-0.9999941315070582,0.0
Pos19_Unpaired,38,0.7115655319965312,3.7716614075192985e-155
,46,0.7115655319965312,3.7716614075192985e-155
,47,0.7115655319965312,3.7716614075192985e-155
,52,0.7115655319965312,3.7716614075192985e-155
,54,0.7115655319965312,3.7716614075192985e-155
,57,0.7115655319965312,3.7716614075192985e-155
,59,0.7115655319965312,3.7716614075192985e-155
,75,0.7115655319965312,3.7716614075192985e-155
,77,0.7113210005146422,5.362487932700372e-155
,95,0.7101658000657188,2.8133014321632725e-154
Pos19_Paired-Opening,38,-0.7180183094723098,3.0536801442824035e-159
,46,-0.7209809427533572,3.693993369281678e-161
,47,-0.7209809427533572,3.693993369281678e-161
,52,-0.7209809427533572,3.693993369281678e-161
,54,-0.7209809427533572,3.693993369281678e-161
,57,-0.7209809427533572,3.693993369281678e-161
