Struct,First_6,Middle_8,Last_6
Unpaired,0.00057810312605275,0.0005512582818100126,0.0006107319203158334
Paired-Opening,0.0005099706663946667,0.0002460481575045721,0.0
Paired-Closing,0.0,0.0003127727863355363,0.0005539844394154666
