trial,validation_mse,unseen_pearson,unseen_spearman
0,0.05255816700529504,0.726962427063383,0.7387657552334865
1,0.061793291684647304,0.715669041732903,0.7275505841893991
2,0.058995196944736414,0.7137182490532654,0.7261618754284893
3,0.05761186730252909,0.7085587687305412,0.7245377895742366
4,0.07295116038922686,0.6957241147031206,0.706173534459443
5,0.049128199994242436,0.7380190326529131,0.7393953536672604
6,0.050149307051910126,0.7329307881378326,0.7446272952506916
7,0.05631642638578827,0.7056524410205753,0.7171413168304487
8,0.05316862311719472,0.7135186739822381,0.7205578888912202
9,0.06667019413061503,0.690402710668758,0.7040293366907902
10,0.04803449994441085,0.749453390734624,0.7523809354259653
11,0.04791253174621885,0.7474338212036769,0.7507642506640554
12,0.048143048417114635,0.7476135335519385,0.7510984974439195
13,0.04779620860271905,0.7486038112474978,0.7509087236401307
14,0.04841855423908113,0.7442227105335142,0.7472429394680687
15,0.04800968674507898,0.7496208444417056,0.7539228136631324
16,0.04862554815373189,0.742866854194965,0.7449801062093915
17,0.04809001925119333,0.7491656070298696,0.7525322330167827
18,0.047858166079020444,0.749926301157647,0.7503308486256899
19,0.04785131019857972,0.7484513669841435,0.7493607106056747
20,0.047906490049183015,0.7448388397707233,0.7437586295113309
21,0.04761179882347669,0.7495747146552973,0.7506253973445298
22,0.047587808260459996,0.7478399837471145,0.7491521735004862
23,0.04797306232646419,0.7519014633567966,0.7534922713447999
24,0.051472185491302176,0.7227391163281058,0.7243716735755782
25,0.05470747804433951,0.7145664471311777,0.7237197471909385
26,0.04830176285126498,0.7459595878858745,0.7505657648036343
27,0.04913290559176145,0.7405262400400594,0.7412987729207947
28,0.05033870434302448,0.7293329414628809,0.7358704353749215
29,0.0487853725478374,0.7409233328378522,0.7455036009850248
30,0.05037434416587953,0.7295962020951647,0.7319044612706743
31,0.04768662456431739,0.751135256205256,0.7523144122665317
32,0.04756093599892859,0.750517286120575,0.7525260526613177
33,0.0468227879200314,0.7516866373195086,0.7513150134524613
34,0.05073134701233975,0.7354551712353564,0.7463395675103466
35,0.047381990254052146,0.7515946427559044,0.7500059366049395
36,0.05087857709578777,0.7312113233757652,0.7395639169177842
37,0.048332604697824987,0.7471319596391116,0.7478202211150484
38,0.04842919604168321,0.7440781898678822,0.7430576911966433
39,0.06500646488510822,0.709465011373501,0.7205000662321984
40,0.055139207523638094,0.713888144124186,0.7227101304558479
41,0.0473957400279324,0.7542720880337287,0.7537557933902423
42,0.0471205900551447,0.7513841886804931,0.7503139887671009
43,0.04706055604618447,0.7518742980097984,0.7509199553972399
44,0.048202020386895,0.7507132024081666,0.7500659282776017
45,0.047098325301028615,0.7487012070793307,0.7475203569793795
46,0.04732253203592442,0.7498022288841211,0.7484821016277586
47,0.05973370518998509,0.7199078656714111,0.7304068418012867
48,0.04928750487685239,0.7429661507697574,0.7485122833636707
49,0.04731595165962543,0.751199631846754,0.7493476005183104
50,0.04770918119122655,0.7478579438853795,0.7468511867140636
51,0.047206278940290086,0.7526799265902375,0.7505103980636434
52,0.04723099385017083,0.7525156124990915,0.751225478080584
53,0.047484360547565975,0.7499579718792269,0.7485960692937559
54,0.04738405136798828,0.7535884084716977,0.7527556687566485
55,0.04705189467102092,0.7517285325327714,0.7505860948618129
56,0.04767662455341804,0.748461661397576,0.7478955263351407
57,0.047255716637008616,0.7528211609913703,0.7514118334655392
58,0.04913577567313084,0.739249385677905,0.7394912174031155
59,0.0472354966489254,0.7499605356463732,0.7488399657659826
60,0.04739160528417297,0.7502599793203678,0.7488864671071885
61,0.0472771212085037,0.7510293036573168,0.7500227586835778
62,0.04721285438756531,0.752994166118427,0.7511506555549209
63,0.04717378741399328,0.7522968393043977,0.751422879434185
64,0.047285859858508236,0.7511326925890278,0.7513028431969299
65,0.04733162715216789,0.7519940686496459,0.7499155591846315
66,0.048283750647864304,0.7484919982540938,0.7530512386453324
67,0.05433454217168593,0.7167047062176756,0.7196196500392288
68,0.047898513571098866,0.7484459235854677,0.7487743726600411
69,0.05387786616896691,0.7264368667251468,0.7364481997163302
70,0.04777859623401525,0.7475993789561648,0.7475284854468908
71,0.047317132013197025,0.7496862870541399,0.7484273358112188
72,0.04718458661786418,0.7508678872380212,0.7495807394829267
73,0.04735504902822711,0.7515864748672949,0.7504323191284644
74,0.047761731166737854,0.7532567571564517,0.7531922309767729
75,0.047909160056800876,0.7465673162808387,0.7454022187095468
76,0.047435087688202086,0.7535921158347607,0.7522067916322527
77,0.04740551789450867,0.748871787358759,0.7474052096899805
78,0.04734019747206241,0.7514801947230623,0.751190563405789
79,0.04948930222786668,0.7407094722126307,0.7445203655450404
80,0.04734945826664316,0.7513162949814437,0.7506515757390773
81,0.04712880922226462,0.7538324431950696,0.7526286985650291
82,0.046850976453779905,0.7508145621015676,0.7496009862029789
83,0.047099259025522464,0.7526841874781729,0.751013403660835
84,0.04771770935736512,0.7506271278525587,0.7496084330757324
85,0.04734083363838786,0.7538027677494751,0.7527036099846941
86,0.05116330683915844,0.7346952258593149,0.7431625205592705
87,0.04698195402999462,0.7538530602345852,0.7530613496713158
88,0.04709439339609343,0.7522892854954146,0.751700407618528
89,0.048158781182890256,0.7470901540641093,0.7476140570352343
90,0.04721060806156818,0.7530647837879305,0.7523514323957561
91,0.04723372514415127,0.7518168825550192,0.750916855441167
92,0.047152818222343636,0.7520622315211243,0.7510748791966197
93,0.04723974663849879,0.7507790061448674,0.7501464946891819
94,0.047455457408674726,0.7537636413594447,0.7526350682647177
95,0.04723315851456939,0.750877999297052,0.7502562950043815
96,0.04725411739227026,0.750388363530942,0.7489462754359723
97,0.04860573216905313,0.7460932926803889,0.7501222432943554
98,0.047408150487743723,0.7520281051496638,0.7517503836040235
99,0.04687070714639892,0.7515266033262504,0.7508241703325762
