crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.7683188,0.84891015,0.5740613,0.5740613,0.97322625,0.94736844,0.94736844,0.49730286,0.5071639,0.9375,1.0,1.0,0.5071639,0.5071639,0.6694905,0.34801516,0.47221366,0.0023896563638416204,0.0005284633357116153,0.0014129627442809008,-0.0016033946147696947,0.00015770063597392455,0.00030288175382059776,0.00105611827669421,0.0003651132964095211,0.00051359000108552,0.0,0.0,0.0,0.00041755854113245195,0.0005259105122227163,-0.002087658484263056,-0.0023060990204324346,0.0007657020058743967
0.7075613,0.6924521,0.93773437,0.93773437,0.97322625,0.94736844,0.94736844,0.5330721,0.5430645,0.9375,1.0,1.0,0.5430645,0.5430645,0.43949056,0.51245964,0.6912137,0.001012658493922205,-0.0008890356105876903,-0.002006412619309684,0.0019089869511889714,0.0001641754260755557,0.00021603973623577445,0.00287357093592185,0.0008226469960906807,0.0007959215217805682,0.0,0.0,0.0,0.00022174440403619443,0.0004939204123771585,0.001683490383976482,0.001616069897068599,0.00016303218471229146
0.73062944,0.83814347,0.7542858,0.93773437,0.76627636,0.94736844,0.94736844,0.36037958,0.37312913,0.9375,1.0,1.0,0.37312913,0.37312913,0.38324052,0.38468182,0.31021357,0.0016272550786173472,0.00029048003535418483,-0.00012721724465913738,0.0004478118243894636,-0.0002658489426976604,-6.313878270591978e-06,0.0011702778277064125,-0.0012156993574381342,-0.00031311368855479235,0.0,0.0,0.0,0.0005196846390514274,0.0009911000286533132,0.0018433667863390452,-0.0017097432738344227,0.0002865410762012795
0.68388695,0.8351259,0.43870023,0.43870023,0.9375,0.94736844,0.99324316,0.42461058,0.43596566,0.9375,1.0,1.0,0.43596566,0.43596566,0.40824062,0.6446819,0.3492136,0.0005963117541512525,0.0005233661920291484,0.0022386845550834943,-0.00147691789068903,0.00010094336463856808,1.5842255342988448e-05,0.0040722296541785725,-1.8443972575982833e-06,0.0005174304016949227,0.0,0.0,0.0,0.0007017764914827385,0.0009129899617235445,0.001577619818962504,0.004142877538738126,0.0010048973072831655
0.95157635,0.8752768,0.6269677,0.6269677,0.9027577,0.94736844,0.94736844,0.7123029,0.7148437,0.9375,1.0,1.0,0.7148437,0.7148437,0.7819905,0.62690413,0.6742137,0.005846783749412359,0.0009798499893253544,0.0006749036650405062,-0.0011543676635103904,2.1660171094767913e-05,0.000319942073156749,0.0019407088443247516,0.0010925923539585468,-0.0002801363199033799,0.0,0.0,0.0,-0.0020158969899230295,-0.002158696727625131,-0.00474948257507713,0.0036929367553523267,-0.000692766731103466
0.5908188,0.8351259,0.7518398,0.7518398,0.9062,0.94736844,0.94736844,0.3530721,0.36325526,0.9375,1.0,1.0,0.36325526,0.36325526,0.2594905,0.32579294,0.4952136,-0.0036749191900360702,0.0003043180751429269,-0.00029026131899395115,0.0006262067213321462,8.052971393954076e-05,-0.0003367089941311998,0.0016776289446956188,-0.0009873586434145196,-0.0004852224973330834,0.0,0.0,0.0,0.0007753612118848154,0.0005474815407071912,-0.0004662535905697984,-0.005151292785855863,0.00047595984063382045
0.69850826,0.81568396,0.8205808,0.97322625,0.9375,0.94736844,0.9774537,0.5592261,0.5682623,0.9375,1.0,1.0,0.5682623,0.5682623,0.7332405,0.5569041,0.47721368,0.0009488979776031756,0.00040569414210381765,-0.0009636776917610931,0.002151729958696136,7.334327013186682e-05,0.00010689471214845404,0.0036955982922851544,0.0007620377370660991,0.0005411222561298346,0.0,0.0,0.0,-0.00025201202778632036,-0.00011833974507119866,-0.0031990476223671595,0.002439125302616582,0.0006798019472274801
0.8360083,0.8718827,0.8134541,0.8134541,0.84817314,0.94736844,0.94736844,0.5484566,0.5577707,0.9375,1.0,1.0,0.5577707,0.5577707,0.3644905,0.53023744,0.6852137,0.003884636646845367,0.0007358941557437107,-0.0005214292953671556,0.0006083428492424794,-0.00011048576401877501,0.00035672185016767536,0.0013175858448978678,0.0009192936556170547,0.0007937835828339697,0.0,0.0,0.0,0.00023342329405205483,0.00045685709014931604,0.002643881883006688,0.0020638242029570376,-3.8300924182774894e-05
0.73581886,0.8924943,0.83766073,0.9375,0.9375,0.8924943,0.91811174,0.6242259,0.631398,0.9375,1.0,1.0,0.631398,0.631398,0.6369905,0.6435707,0.5612137,0.0012489870983942366,0.0011221269359914408,-0.0008476108827030704,0.0020022345304474415,7.368412535145152e-05,-0.0002691281185756705,0.0010383615298931853,0.0007703518833076373,1.53795649481174e-05,0.0,0.0,0.0,-0.0009428708198902125,-0.0010665010391946838,-0.0023831722922706194,0.004039342607600966,0.00014404697555173382
0.9998338,0.94736844,0.27422413,0.27422413,0.27422413,0.94736844,0.94736844,0.6649953,0.6633461,0.9375,1.0,1.0,0.6633461,0.6633461,0.7269905,0.6169041,0.5952137,0.006597591610703795,0.0016133328080525247,0.0024670382522580885,-0.00583574342310489,-0.0016150794140314742,0.0003719241937339053,0.0022465896454826745,0.0005339431904463781,-0.00041795548884862767,0.0,0.0,0.0,-0.0016353512841741108,-0.0015405071446662406,-0.004045011925043029,0.0028388659786567766,-0.0003366738184646057
0.8621445,0.82957757,0.4131878,0.4131878,0.9375,0.94736844,0.82957757,0.5696106,0.57863283,0.9375,1.0,1.0,0.57863283,0.57863283,0.4557405,0.6013486,0.6182137,0.0034623733055902974,0.0003792542837473646,0.001635742662305593,-0.003733267986394452,9.100590630920307e-05,0.00020290906304381773,-0.0025383520953720477,0.0006033996892199818,0.00017203796511876355,0.0,0.0,0.0,-0.000247650789867386,-0.0002331058420634016,0.0008686825093270323,0.0024027081853719443,-0.0003058896144982231
0.574872,0.7257598,0.83945024,0.9375,0.9375,0.92512906,0.99324316,0.47153357,0.48130038,0.9375,1.0,1.0,0.48130038,0.48130038,0.5069906,0.46023738,0.4832136,-0.0023891442357587196,-0.0006787748372365711,-0.0012076275908714529,0.0010322489159068995,9.031306460765415e-05,-0.00010172064683849795,0.0027055723663587865,0.00032785564495437923,0.0005682188455209026,0.0,0.0,0.0,0.0006509005659015761,0.0008371259054855669,0.0013479346333870501,0.0004792564353242469,0.0006748023602708103
0.6560082,0.83021325,0.7536796,0.7536796,0.9375,0.94736844,0.90702903,0.5296106,0.5440395,0.9375,1.0,1.0,0.5440395,0.5440395,0.5544905,0.5724597,0.44721365,-0.0008404934423918661,0.0005220069173287746,-0.00010433191483780886,0.00029664372411622583,0.00011699724733593878,0.0003304005253371687,0.0008199886964710517,0.0004266493552231858,0.0005379974445892184,0.0,0.0,0.0,0.00023128899897778912,0.0004751928769510381,-0.0001507817751258129,0.0020674611055203733,0.0009993542422449915
0.93657637,0.87214583,0.6826044,0.97322625,0.7455921,0.94736844,0.94736844,0.56884134,0.5790624,0.9375,1.0,1.0,0.5790624,0.5790624,0.5744905,0.6435708,0.46821365,0.006157497718833112,0.0006762674550583113,0.0005396910263997383,0.0015893873480464637,-0.0004118157521654073,0.00021721009221039613,0.0014433339096518115,0.0012097209120578802,0.0008051355687078101,0.0,0.0,0.0,9.874975634166711e-05,0.00021523935123988257,0.0001902470556858011,0.004234697861210084,0.0007425980183247955
