trial,validation_mse,unseen_pearson,unseen_spearman
39,0.001721528242342174,0.6727149486541748,0.7176757760172833
40,0.0018749622395262122,0.6069454550743103,0.6679932490737654
41,0.0016679780092090368,0.6694552898406982,0.7147828840687989
42,0.0016952840378507972,0.6658123135566711,0.7173752362641618
43,0.0016626440919935703,0.6712305545806885,0.7176775977170429
44,0.0017404655227437615,0.6705496311187744,0.711146702846697
45,0.0017389098647981882,0.6445679068565369,0.7010890125193181
46,0.001855066861025989,0.6177400350570679,0.682397722583551
47,0.001754962606355548,0.6266089677810669,0.6831495559970509
48,0.0017416218761354685,0.6433555483818054,0.6987792769871616
49,0.001687337295152247,0.652275800704956,0.7077015143865594
50,0.0018127643270418048,0.6490744948387146,0.6945753718452329
51,0.001689714496023953,0.6713970899581909,0.7133117128221242
52,0.001706531853415072,0.6698565483093262,0.7136935803011101
53,0.0016788725042715669,0.6703259944915771,0.7164559144576133
54,0.0016966303810477257,0.6682611703872681,0.7100261200624686
55,0.0018009318737313151,0.643617570400238,0.6982084589904569
56,0.0029222466982901096,,
57,0.001855791313573718,0.6185981035232544,0.6774262923067379
58,0.001745578134432435,0.6577085256576538,0.7082544245823248
59,0.0017768768593668938,0.6428979635238647,0.695303060273501
60,0.0017155766254290938,0.6638043522834778,0.7131804264047236
61,0.0018021464347839355,0.6303572654724121,0.6858832304508523
62,0.0016593498876318336,0.662939190864563,0.7061896249564145
63,0.001678636996075511,0.6707180738449097,0.714887253085512
64,0.0018084015464410186,0.6143575310707092,0.664206515938625
65,0.0017279819585382938,0.6693602800369263,0.711877093696542
66,0.0017490515019744635,0.6620191335678101,0.711124438756319
67,0.001790097332559526,0.6322973966598511,0.6865982541708867
68,0.0017408692510798573,0.6552600860595703,0.7048571495333352
69,0.0016907586250454187,0.6793904900550842,0.7232484671135573
70,0.001686337636783719,0.6654661893844604,0.7076133204596017
71,0.001695172511972487,0.6741710305213928,0.7202615043999149
72,0.0017758359899744391,0.6527373790740967,0.7025249134258855
73,0.0016589591978117824,0.6730619668960571,0.7169283112791757
74,0.001685510273091495,0.6726373434066772,0.7148501562075011
75,0.0017371207941323519,0.6627148389816284,0.7056410476183033
76,0.001780325430445373,0.6414215564727783,0.692697078473663
77,0.0016672577476128936,0.6641514897346497,0.7044985535002347
78,0.0017997444374486804,0.642137885093689,0.6920515272830219
79,0.001718078856356442,0.6717140674591064,0.7167293361442526
80,0.0017268828814849257,0.6637405157089233,0.7099592075345427
81,0.0017380120698362589,0.6529221534729004,0.6969539562575542
82,0.001678560278378427,0.67606520652771,0.7219991579133955
83,0.0016502265352755785,0.689475417137146,0.7326329197810166
84,0.001745610381476581,0.6571916341781616,0.7074828102317974
85,0.0016700016567483544,0.6722777485847473,0.7205122029580903
86,0.0017116981325671077,0.6632751226425171,0.7077653432449393
87,0.0016752126393839717,0.6564638614654541,0.7069781979814757
88,0.001754628960043192,0.656196117401123,0.7071381286433909
89,0.0018256774637848139,0.6197476387023926,0.6780834649783107
90,0.0017237950814887881,0.6522561311721802,0.7040193822952944
91,0.0016818107105791569,0.6566226482391357,0.7041286065844106
92,0.0017096743686124682,0.6597326993942261,0.7104147809806755
93,0.0016227774322032928,0.6837624311447144,0.7260677586323353
94,0.0018150163814425468,0.6355445384979248,0.6913997914991278
95,0.0016978699713945389,0.6527526378631592,0.7058543288532213
96,0.0016301561845466495,0.6793165802955627,0.7216674970834963
97,0.0016962445806711912,0.658536970615387,0.7041138304980543
98,0.0016698443796485662,0.6701538562774658,0.7146578107286733
99,0.0016833404079079628,0.6603506207466125,0.7064149762956092
