Feature,Model,Spearman Correlation,P-Value
crRNA spacer,16,0.9443471002753833,0.0
,4,0.7971699260294499,6.302176953468972e-221
,40,0.9090818994921707,0.0
,53,0.917219775711137,0.0
,56,0.946005911166611,0.0
,67,0.9416676906409913,0.0
,80,0.9206247673117471,0.0
,81,0.9720961803024379,0.0
,91,0.9089921527988581,0.0
,93,0.9731658164598063,0.0
bh_maximal consecutive paired bases,16,0.9860987125862639,0.0
,4,0.9548466841553132,0.0
,40,0.9721281062512408,0.0
,53,0.9684389156935637,0.0
,56,0.983990246852924,0.0
,67,-0.1247882438550836,7.599526504638685e-05
,80,0.09553572300587655,0.0024925372338041245
,81,0.8575847712957326,1.9900528473010303e-290
,91,0.9831098238603309,0.0
,93,0.7810918183707799,2.4688209549213335e-206
bh_maximal consecutive unpaired bases,16,0.024172594053993565,0.445129461711667
,4,-0.7836610585265431,1.3961556335217535e-208
,40,-0.9739171077808577,0.0
,53,0.593533583485276,3.2328427216198247e-96
,56,0.39203362959980886,4.402466559985379e-38
,67,-0.9652661434462081,0.0
,80,-0.9826321882217481,0.0
,81,-0.2576744889666838,1.2486615583117296e-16
,91,-0.9615664293157811,0.0
,93,-0.9139480404121003,0.0
bh_5' overhang,16,0.2884085857442401,1.3105887436513986e-20
,4,0.5993787789895062,1.4446013287550126e-98
,40,-0.5278448549473095,7.9885827729149e-73
,53,-0.862025867665626,8.88184350493837e-297
,56,-0.8949838976575499,0.0
,67,-0.8586331295524035,6.598136734428035e-292
,80,-0.257683307823293,1.2455905851837162e-16
,81,-0.6027597920862698,6.001530755992451e-100
,91,0.4359909908662093,1.1786851134174054e-47
,93,-0.6150146418488222,4.2597804095422715e-105
bh_3' overhang,16,-0.7161660065504625,4.688874121026415e-158
,4,-0.35494069499618,4.651503139692596e-31
,40,0.9351450098558819,0.0
,53,-0.2422368896812301,8.063439936987664e-15
,56,-0.8502017585236984,2.470324906842489e-280
,67,0.7939347054175935,6.920834042656037e-218
,80,0.6446703946245409,1.516155179044558e-118
,81,-0.8075838813230078,4.202058985178946e-231
,91,-0.9278906832791675,0.0
,93,-0.824778688364317,2.396023720604389e-249
bh_5' stem,16,0.7455892076764823,4.175725018071413e-178
,4,-0.016725911452007733,0.5972944726236697
,40,-0.7097149107329994,5.360689551627262e-154
,53,0.7588511026932835,4.4818122517785804e-188
,56,0.45148316674604827,2.217809233040702e-51
,67,0.21621922783564923,4.818987486988784e-12
,80,-0.7577325138206356,3.2895784236655956e-187
,81,0.025787707616931,0.4153044902163614
,91,0.7713334638435033,4.5571775957340704e-198
,93,-0.6745149802921192,1.1126454164105576e-133
bh_3' stem,16,0.20774988997424623,3.268866301526473e-11
,4,0.5194949924746334,3.316774173988114e-70
,40,0.4284388041088525,6.587642030993949e-46
,53,0.6114047215582081,1.4776998726375393e-103
,56,0.6550853955981948,1.2441002169069494e-123
,67,0.6444600708228951,1.9116405465562489e-118
,80,0.5757642536579745,2.31901371076173e-89
,81,0.6532872652124417,9.712239866379056e-123
,91,0.6325551260109077,7.120047928605351e-113
,93,-0.626271304353125,4.963701574160365e-110
dsDNA target,16,0.6229270682897684,1.5226597568265122e-108
,4,0.9555411974659639,0.0
,40,0.9495864158847191,0.0
,53,0.9913039370082184,0.0
,56,0.9695940780770513,0.0
,67,0.852614799857371,1.427622856610781e-283
,80,0.9834203383235067,0.0
,81,-0.0005055848134860586,0.9872599206340261
,91,0.9518248034862853,0.0
,93,0.6768668850789435,5.989606150018834e-135
ah_maximal consecutive paired bases,16,0.9592170472170474,0.0
,4,0.9647707007707008,0.0
,40,0.7611184491184492,7.622827000868551e-190
,53,0.9766851646851648,0.0
,56,0.83188395988396,1.766277747120616e-257
,67,0.9392473832473834,0.0
,80,-0.5827218187218187,5.386007424508353e-92
