Feature,Model,Spearman Correlation,P-Value
Pos1_Unpaired,33,-0.09212600137837615,0.003547335071198915
,62,-0.3548268999438741,4.872546430343081e-31
,74,-0.27948339873271233,2.116274408653886e-19
,79,-0.30404011220071997,7.85011081719702e-23
,82,-0.2794569733984339,2.1334581213236906e-19
,86,-0.21948189316952094,2.2557135469181204e-12
,90,-0.13816469482997998,1.1612880154466316e-05
,91,0.25545721901240964,2.3122310757146046e-16
,92,-0.17738103976916542,1.6317320102642747e-08
,95,-0.09909419497427796,0.0017043058193320208
Pos1_Paired-Opening,33,0.20470284070565478,6.382589405994305e-11
,62,0.2192712268515053,2.3698933424866737e-12
,74,0.24555989654170726,3.3673434961262928e-15
,79,0.3396103097425909,2.044652640328897e-28
,82,0.32844499488776213,1.3945735232969277e-26
,86,-0.00035651223048799915,0.9910161640828716
,90,0.06370225373875808,0.04401285225406462
,91,-0.19719987935562122,3.1731550702756473e-10
,92,0.19672993082383228,3.5012112993358623e-10
,95,0.17397796847814362,3.0758354064404624e-08
Pos1_Paired-Closing,33,,
,62,,
,74,,
,79,,
,82,,
,86,,
,90,,
,91,,
,92,,
,95,,
Pos2_Unpaired,33,-0.33635181527478586,7.138919561165686e-28
,62,0.26616217730738356,1.117438082228827e-17
,74,-0.19941960842498813,1.987236497105838e-10
,79,0.4111863557547369,4.442968085315864e-42
,82,0.23351552631462688,7.500050222283044e-14
,86,-0.062276100353430466,0.04897705789302359
,90,0.12706653540026336,5.589212198086749e-05
,91,-0.13594610687012137,1.605758224828656e-05
,92,-0.17845159652911388,1.3332969692463911e-08
,95,0.28243918611204133,8.517635010765268e-20
Pos2_Paired-Opening,33,0.3216363406481359,1.6823395196958972e-25
,62,-0.18723853461553075,2.4248658759595234e-09
,74,0.1994059336249864,1.9930071687635435e-10
,79,-0.23150405855990497,1.238754807486595e-13
,82,-0.45340071192291437,7.435018915431914e-52
,86,0.3321833130199345,3.458288973484807e-27
,90,-0.2511555691899186,7.513661609191256e-16
,91,-0.059761765660028054,0.0588706629843182
,92,0.21627248365408294,4.760106432646525e-12
,95,-0.2809835186579663,1.335271710121919e-19
Pos2_Paired-Closing,33,,
,62,,
,74,,
,79,,
,82,,
,86,,
,90,,
,91,,
,92,,
,95,,
