Struct,First_6,Middle_9,Last_6
Unpaired,0.0032754917588395335,0.0029710092385840667,0.002392661366795567
Paired-Opening,0.0025986987735723333,0.001024224045075771,0.0
Paired-Closing,0.0008383202846545166,0.001950478118950889,0.0019018775923343167
