crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.6159384,0.7673969,0.7733559,0.88151574,0.76821333,0.875,0.875,0.4075007,0.5710686,0.91822803,0.91822803,1.0,1.0,0.57294196,0.44699055,0.42621365,0.4035707,-0.05269503457265886,0.011338251242231366,-0.07733996696427868,-0.026127616781547937,-0.08104163783534686,-0.014810316140620236,-0.010808306511165796,-0.3776841408327753,0.08931818343798305,-0.0426529823150901,-0.015822500805546764,-0.0032048039106113866,-0.007333135676934427,-0.015082553731317404,-0.007806190584143415,0.0760982788614767,0.06928817004297241
0.6159384,0.7673969,0.7733559,0.88151574,0.76821333,0.875,0.875,0.71342,0.77623904,0.8723681,0.91822803,1.0,1.0,0.812541,0.37074053,0.6512137,0.5724596,-0.09012492930579835,-0.017444937508965423,-0.09606976721999456,-0.053896757547378125,-0.10990708404140027,-0.028590071156529038,-0.0016368753004547098,0.09051922989586048,-0.05072875832509017,-0.03440184382681189,-0.01385510880302025,-0.02127750620852298,-0.01634260652189523,-0.0373395949487012,0.04083141399413368,-0.01958558880785888,0.0015040533982923062
0.6613455,0.7936186,0.13546406,0.13546406,0.96618056,0.875,0.875,0.5001674,0.6501089,0.88874394,0.88874394,1.0,1.0,0.55587476,0.2594905,0.48121366,0.6546819,-0.009801328804763906,-0.0031085528247189144,-0.005840870101999047,0.0024989284754281006,-0.005407237814414294,0.004193289652128233,0.003391308649722958,-0.14633681822440303,-0.0024878076740217415,-0.007528538296846787,-0.005127221847772416,-0.0038808396337501306,-0.0007402564030294903,-0.024529690426150334,0.02968746232730132,0.004153580621783614,-0.03798173855156228
0.4471884,0.75856787,0.48611763,0.92105263,0.92105263,0.56315017,0.6750382,0.74133915,0.7770558,0.7366328,0.7366328,1.0,1.0,0.8717351,0.32074046,0.6752137,0.5391263,-0.0014039916915368964,-0.0041316805919594714,0.012294431544109287,-0.0056426190198097075,0.012867199941314212,0.012786808482638525,-0.031790544729265215,0.07658506851974732,-0.007170050614509016,0.014691203982750263,-0.006558420928813195,-0.0032358866572895907,-0.002641854284481767,-0.002240533927164059,0.012740388503085533,-0.0428346112407674,-0.014178871954102008
0.6159384,0.7673969,0.7733559,0.88151574,0.76821333,0.875,0.875,0.62008667,0.8146038,0.91822803,0.91822803,0.91822803,1.0,1.0,0.60824054,0.3952137,0.62468183,-0.053955967240809935,-0.0034685173499091025,-0.061742322625793315,-0.05876090706142126,-0.10359918819910102,-0.03018379199165374,-0.010310264429712883,-0.026535976971192435,-0.0515151607224916,-0.026993100218411215,-0.020891764552625727,-0.0011681669265458817,-0.007875934650630252,0.07930460033893637,-0.0323831300454842,0.07272577203075231,-0.008786611819282608
0.42555013,0.6643281,0.4042541,0.4042541,0.92105263,0.875,0.37415844,0.5060865,0.62197846,0.8274353,0.8274353,0.98517364,1.0,1.0,0.41699058,0.45621365,0.57579297,0.011262903058810347,-0.005531657542975124,0.002771892676395079,0.057547254065232686,0.0072705955965606,-0.004121218389786936,0.017833052951832226,-0.1050062791526708,-0.003117324156321451,-0.0003687621820173462,-0.00440097396340262,-0.000854615435035077,-0.0025499993236092404,0.02066646551593518,0.004197712372908368,0.021851207603495588,-0.016530319701355167
0.5349251,0.56098104,0.49149153,0.96618056,0.549469,0.875,0.875,0.60354614,0.70930773,0.8194296,0.8194296,0.91822803,1.0,1.0,0.6507405,0.45121366,0.45579296,-0.00433212730816809,-0.014544227456963708,0.1668833951073337,0.000804643246263076,-0.015373352890683605,-0.013274397113279142,0.007011733484377607,-0.03581776504638744,-0.007913714264366361,0.002117124746403392,-0.020121436583198288,-0.006529261273426968,-0.0006232134531877035,0.043914308713394225,-0.05796148965653164,0.0275085333088557,0.00041325470191525546
0.3510237,0.7448318,0.7128891,0.92105263,0.92105263,0.94645256,0.6956193,0.74529374,0.7285216,0.91822803,0.98517364,1.0,1.0,0.74935466,0.54574054,0.58521366,0.3913485,0.031086070649566318,0.0021524860551208336,-0.008790968095932593,-0.023527000026554883,0.020719360622542968,-0.006357439365092703,-0.012053534835404958,0.08507071424176807,-0.004959512710885168,-0.016100034885516347,-0.0014941622561874869,-0.007942514000798307,-0.0006933703731770255,-0.025762754668140615,-0.016887080925817075,-0.02468307533355746,0.03110006784538151
0.707747,0.8910584,0.39926144,0.39926144,0.96618056,0.875,0.875,0.65775335,0.7045217,0.833041,0.833041,0.98517364,1.0,1.0,0.46324056,0.73321366,0.4824596,0.01666301212708372,0.003679592728943203,0.021774481792289028,0.0499653657113724,0.011615049895712264,-0.0031145391652693468,0.004150819729414346,0.015884706031432553,-0.00032246361277354425,0.004384618018128243,-0.007949268307411385,-0.0047882934610803006,-0.005210628626110374,0.008058293663316368,0.001515358732448747,-0.007845009418878765,-0.0012359402621794438
0.38492516,0.8253482,0.9567907,0.92105263,0.98986477,0.76609075,0.875,0.5928795,0.6147102,0.85110956,0.85110956,0.98874503,1.0,1.0,0.5319906,0.43521366,0.6280153,-0.008175052718793265,0.014694282035942686,-0.05970716702420565,-0.0062541671916134375,0.006559817146124008,-0.00307081700795655,-0.009913108771767182,-0.03933520665527425,0.008642305207846129,0.0012387885794412168,-0.012151422836194642,-0.0051369384155673485,-0.0038538309657444396,0.037032661493456014,-0.01714313212113712,0.016226675949061294,-0.0216757321762223
