Feature,Model,Spearman Correlation,P-Value
,97,-0.17741227600919804,1.622171886785227e-08
central region,18,-0.7633884197063542,1.2325834954595386e-191
,23,-0.9579569949571932,0.0
,24,-0.9781973633089461,0.0
,25,-0.3987732879773927,1.8504868706259556e-39
,44,-0.8359594963075657,2.559614761392544e-262
,67,0.7472531976970429,2.536125482427376e-179
,70,-0.9480858407139078,0.0
,95,-0.49841295733992436,6.551022424367965e-64
,96,0.5452344727128079,1.6174931715005352e-78
,97,-0.6352566048186625,4.071721602968803e-114
PAM-distal region,18,0.9532831970769499,0.0
,23,0.27150005498085444,2.3410320179035837e-18
,24,0.9637767775937569,0.0
,25,0.10072235986756725,0.001426422289726226
,44,0.9156247421892709,0.0
,67,-0.6833079260700117,1.7407466620785195e-138
,70,0.9900326292875619,0.0
,95,0.9877852700571713,0.0
,96,0.5573351109537936,1.1099657644420996e-82
,97,-0.1794570223455303,1.1016812469049026e-08
