Feature,Model,Spearman Correlation,P-Value
,43,0.30486420670206066,5.941136418127726e-23
,62,0.5779798244531256,3.4149720398152734e-90
,63,-0.18364427993002602,4.918708600900116e-09
,65,0.1596614045320902,3.870627891979197e-07
,67,0.49219501004578725,3.895220332289153e-62
,70,0.23332182314152752,7.872968285055295e-14
,71,0.6945161808566216,7.295427394341106e-145
,74,0.6907596161896905,1.0792480624057179e-142
,82,0.684676146004272,3.0036068339309844e-139
bh_3' stem,32,0.8663850884420352,3.1307395986782366e-303
,43,0.8398794864179024,4.2345507983666205e-267
,62,0.8654675571674514,7.457949283606743e-302
,63,0.8586838695917623,5.591318952837751e-292
,65,0.8474893678207853,9.228135929307677e-277
,67,0.769156326209577,2.7987327986839444e-196
,70,0.7820957803282474,3.295150140694926e-207
,71,0.8454934898699533,3.5446528235329186e-274
,74,0.8492165185046011,4.994634639846947e-279
,82,0.7981865644276209,6.800514636556234e-222
dsDNA target,32,0.8481356944843611,1.318935367826444e-277
,43,0.9286639204305193,0.0
,62,-0.667669038234482,4.71868414108098e-130
,63,0.9735072525654977,0.0
,65,0.9693449800557029,0.0
,67,0.9732769962053768,0.0
,70,0.4456803490441367,5.806994457273826e-50
,71,0.9909758718864212,0.0
,74,0.9870391277293525,0.0
,82,0.9562420335626926,0.0
ah_maximal consecutive paired bases,32,0.8996722490702828,0.0
,43,0.16405962904398683,1.8192387072699002e-07
,62,0.985755895670431,0.0
,63,0.9947027446709613,0.0
,65,0.18716396028694407,2.4610619218055455e-09
,67,0.06399403637800061,0.04305128369367724
,70,-0.49553911251234717,4.373973225012827e-63
,71,-0.9751579230088707,0.0
,74,0.9918076217584675,0.0
,82,0.6471051149877458,1.0225003061035021e-119
ah_maximal consecutive unpaired bases,32,,
,43,,
,62,,
,63,,
,65,,
,67,,
,70,,
,71,,
,74,,
,82,,
ah_5' overhang,32,,
,43,,
,62,,
,63,,
,65,,
,67,,
,70,,
,71,,
,74,,
,82,,
ah_3' overhang,32,,
,43,,
,62,,
,63,,
,65,,
,67,,
,70,,
,71,,
,74,,
,82,,
ah_5' stem,32,0.9690384568526876,0.0
,43,-0.8032201900395112,9.158253217023104e-227
,62,-0.953265850985446,0.0
,63,0.47920005807525845,1.5223955059789345e-58
,65,-0.2915394112886478,4.822462085412545e-21
,67,0.969945195764867,0.0
,70,-0.3111554530223858,6.874753499928144e-24
,71,0.9800355019157149,0.0
,74,0.01996191808168959,0.5283514242345948
,82,0.8525365076517267,1.8221486217863839e-283
ah_3' stem,32,0.5613217806897114,4.322367498105753e-84
,43,-0.6430027308607473,9.478195949010734e-118
,62,0.6901407462815907,2.4402595405608078e-142
,63,-0.843336416396435,2.0037618408527757e-271
,65,0.9589471727008557,0.0
,67,0.7720458566781319,1.1728162523136666e-198
,70,0.7883550550851853,9.07907695114317e-213
,71,0.9931780411371095,0.0
,74,0.9853418832539347,0.0
,82,0.8784981257691146,2e-322
PAM-proximal region,32,-0.9920436899175835,0.0
,43,-0.46008360346329036,1.5604240483919192e-53
,62,-0.024174454088578518,0.4450944271906204
,63,-0.9942986441919296,0.0
,65,-0.5985838756537656,3.034989543151669e-98
,67,-0.3017226417078203,1.7103618788012698e-22
,70,-0.11539628206909178,0.0002553743006038822
,71,-0.9876519417936832,0.0
,74,-0.9896197541755363,0.0
,82,0.2103924455034621,1.8143843622818136e-11
central region,32,0.987716380065632,0.0
,43,0.9861330199568501,0.0
,62,0.9946719204014703,0.0
,63,0.8988705817179117,0.0
,65,0.9792850909876836,0.0
,67,0.9136895999204572,0.0
,70,0.885685330264316,0.0
,71,0.9876687814611265,0.0
,74,0.9870359954247003,0.0
,82,0.8398507001613763,4.59608868487061e-267
PAM-distal region,32,0.944555146681346,0.0
,43,-0.18762483995203272,2.2454972154914336e-09
,62,0.9908658066198529,0.0
,63,-0.5593593783451702,2.147680486105541e-83
,65,0.9353482982408613,0.0
,67,0.43159780950979876,1.2394161493948838e-46
,70,0.9947359009283507,0.0
,71,0.9578219919970664,0.0
,74,0.7201150751317593,1.3502973805954782e-160
,82,-0.788981929941563,2.459295244080111e-213
