crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.7683188,0.84891015,0.5740613,0.5740613,0.97322625,0.94736844,0.94736844,0.49730286,0.5071639,0.9375,1.0,1.0,0.5071639,0.5071639,0.6694905,0.34801516,0.47221366,0.002287835125327762,0.0004201259230760177,0.0009487981920557168,-0.0044137714113626604,0.00044836025154910557,3.0915834680518006e-05,0.0006344232730370533,0.0010182879313859658,0.0007940395387293892,0.0,0.0,0.0,0.0007044080309091044,0.0004832954808641295,-0.0007626552966606254,-0.0006117228568787777,-0.0006319844607141892
0.7075613,0.6924521,0.93773437,0.93773437,0.97322625,0.94736844,0.94736844,0.5330721,0.5430645,0.9375,1.0,1.0,0.5430645,0.5430645,0.43949056,0.51245964,0.6912137,0.000785696183311935,-0.0001442240050025282,-0.0014343451575163306,0.004229988633073925,0.00037157723776880974,0.0002854887448686724,0.0017427569533210667,0.0020843417359505457,0.0012010535609762998,0.0,0.0,0.0,0.0008725288602612523,0.0011349632596137807,0.0004587928813927223,0.0003858526529331501,0.0011196915249341616
0.73062944,0.83814347,0.7542858,0.93773437,0.76627636,0.94736844,0.94736844,0.36037958,0.37312913,0.9375,1.0,1.0,0.37312913,0.37312913,0.38324052,0.38468182,0.31021357,0.0010488840344170685,0.00045736536466929026,-0.00026891318234962706,0.004026771434842807,0.000593437142419095,6.052529303254693e-05,0.0008788467164012959,-0.0011974536488018213,0.0011005483759002725,0.0,0.0,0.0,0.0017980404725125242,-0.0006534524532098711,0.0008193210526341783,-0.0004005702365182085,-0.002240829802512372
0.68388695,0.8351259,0.43870023,0.43870023,0.9375,0.94736844,0.99324316,0.42461058,0.43596566,0.9375,1.0,1.0,0.43596566,0.43596566,0.40824062,0.6446819,0.3492136,0.00035996555579044493,0.0008961795083228768,0.002538168000144084,-0.008720733554508437,0.00013438988262077538,0.0004879008281608125,0.003201975146179043,0.0001373018108967744,0.001018325151770199,0.0,0.0,0.0,0.0011990231056125825,9.678835563439098e-05,0.0005812969965562214,0.0009361403789987431,-0.0017245970609105444
0.95157635,0.8752768,0.6269677,0.6269677,0.9027577,0.94736844,0.94736844,0.7123029,0.7148437,0.9375,1.0,1.0,0.7148437,0.7148437,0.7819905,0.62690413,0.6742137,0.006330140291928718,0.0007227544005208242,0.0004557712944807768,-0.0029717970903902404,0.0001858858401232265,0.0001672257400712617,0.0010601216213410045,0.003858220179391798,5.6454781984151476e-05,0.0,0.0,0.0,-0.0011277638053767696,0.0019526886625057282,-0.0014997458395117444,0.0009499853706900875,0.001427328429420358
0.5908188,0.8351259,0.7518398,0.7518398,0.9062,0.94736844,0.94736844,0.3530721,0.36325526,0.9375,1.0,1.0,0.36325526,0.36325526,0.2594905,0.32579294,0.4952136,-0.003896549391147133,0.0004365456456974147,-0.0003270563240951189,-0.0011937150677416512,5.026939331550045e-05,0.00027498766833553056,0.0011780063462426516,-0.0032754883454161826,-0.0007337901906866471,0.0,0.0,0.0,0.00015261365038770906,-0.0018413760484105323,0.0003297114147909949,-0.0009594196883089272,-0.00040762089174380264
0.69850826,0.81568396,0.8205808,0.97322625,0.9375,0.94736844,0.9774537,0.5592261,0.5682623,0.9375,1.0,1.0,0.5682623,0.5682623,0.7332405,0.5569041,0.47721368,0.0006351878032240243,0.0005008647740319316,-0.0007774520031865118,0.005108080303726048,0.0003457842914393047,0.0001227229304299668,0.0021775289651712014,0.0021252843256053143,0.000655064810795741,0.0,0.0,0.0,0.0001575684546368753,0.0011011739947616042,-0.0011451255533376993,0.0005036476886488602,-0.000526595912760013
0.8360083,0.8718827,0.8134541,0.8134541,0.84817314,0.94736844,0.94736844,0.5484566,0.5577707,0.9375,1.0,1.0,0.5577707,0.5577707,0.3644905,0.53023744,0.6852137,0.0036298996122621752,0.0005558687003043198,-0.0006009254278114735,0.0008794147138809691,5.064743934074613e-05,-1.674410489884509e-05,0.0008045202160345686,0.0018019995974759234,0.0007866958421990932,0.0,0.0,0.0,0.0004829222115919351,0.00104647172541378,0.0007593252727122944,0.0005078749147471257,0.0012179292392559323
0.73581886,0.8924943,0.83766073,0.9375,0.9375,0.8924943,0.91811174,0.6242259,0.631398,0.9375,1.0,1.0,0.631398,0.631398,0.6369905,0.6435707,0.5612137,0.0010042905529606557,0.0006174239518198108,-0.0007644176560841477,0.003995244161511437,0.000299052492915947,0.0002749478349493012,0.0005504443532077718,0.0022084526120999173,-4.097012410158758e-06,0.0,0.0,0.0,-0.000636073505085839,0.0011937165260509659,-0.0008822149944036474,0.0009613312273707823,0.0002219851350315441
0.9998338,0.94736844,0.27422413,0.27422413,0.27422413,0.94736844,0.94736844,0.6649953,0.6633461,0.9375,1.0,1.0,0.6633461,0.6633461,0.7269905,0.6169041,0.5952137,0.0072235335236322685,0.0009638672941224427,0.0025714212004758095,-0.010484924767710653,-0.004748311587109776,0.00012690966398833906,0.0012653519857550213,0.0023054610157673275,-0.00024702591531002206,0.0,0.0,0.0,-0.001187488677900483,0.0012300057663908843,-0.0011398712395084526,0.000642489116911243,0.0006955632004385976
0.8621445,0.82957757,0.4131878,0.4131878,0.9375,0.94736844,0.82957757,0.5696106,0.57863283,0.9375,1.0,1.0,0.57863283,0.57863283,0.4557405,0.6013486,0.6182137,0.003870442527877454,0.0005971775637145082,0.0016175733712433834,-0.00788138990022346,0.0003216810362488117,0.0004741629471651297,-0.0015262888578838152,0.001906219918265844,0.0008599993167372283,0.0,0.0,0.0,0.0003820818633476152,0.0007391982712841494,0.00034490855669644274,0.00046586776270312225,0.0006874607456364141
0.574872,0.7257598,0.83945024,0.9375,0.9375,0.92512906,0.99324316,0.47153357,0.48130038,0.9375,1.0,1.0,0.48130038,0.48130038,0.5069906,0.46023738,0.4832136,-0.0028316816837272527,-0.00017606451771183453,-0.0009188815497977757,0.003916035274415914,0.00030759282402416057,0.00022634434441571872,0.0019605387146198134,0.0010297093776074665,0.0012342741353627026,0.0,0.0,0.0,0.0012120793582480827,0.0005492785016804447,0.00015152133296227958,1.957908773377516e-05,-0.0006477333882973481
0.6560082,0.83021325,0.7536796,0.7536796,0.9375,0.94736844,0.90702903,0.5296106,0.5440395,0.9375,1.0,1.0,0.5440395,0.5440395,0.5544905,0.5724597,0.44721365,-0.0011639266159072642,0.0006180801403899259,-0.00025145378067591433,-0.0004904983681279681,0.0003896858061728732,0.00030593958944084723,0.00037769964691091536,0.0012846550686519706,0.0007865991423502184,0.0,0.0,0.0,0.0006679981228099208,0.0006188126273204181,-0.000202858552851613,0.00045263851429396825,-0.0009221046815294435
0.93657637,0.87214583,0.6826044,0.97322625,0.7455921,0.94736844,0.94736844,0.56884134,0.5790624,0.9375,1.0,1.0,0.5790624,0.5790624,0.5744905,0.6435708,0.46821365,0.006400930797024564,0.0006174220363234987,0.00025974029610216314,0.004084812814125518,-0.0004602208305403428,0.00012513106130210256,0.0008875028252100092,0.0020915000262798685,0.0006399461268278634,0.0,0.0,0.0,0.00015536197251249324,0.0011570505420880866,-0.0002838614875046271,0.001073208485225942,-0.0005798180732700608
0.62581897,0.56959426,0.97322625,0.97322625,0.9375,0.94736844,0.56987965,0.12653351,0.14183477,0.9375,1.0,1.0,0.14183477,0.14183477,0.1919905,0.21579286,0.13321352,-0.0028470696889922142,-0.001908231278911092,-0.0035845191780375972,0.006356247379304201,-0.0004082489105227526,0.00019417543081872644,-0.011444706463338753,-0.013350545442643622,-0.005907802198284328,0.0,0.0,0.0,-0.0033237125977974426,-0.007781517524827297,-0.0004578901018733293,-0.0023558535253556225,-0.0012056883334119308
0.636387,0.7757064,0.8181043,0.8662008,0.97322625,0.94736844,0.94736844,0.45537978,0.46701276,0.9375,1.0,1.0,0.46701276,0.46701276,0.3069905,0.60245967,0.47321367,-0.0017720832377229197,4.5239484140678805e-05,-0.0008325453237679934,0.0022428693732415832,0.00019320104821749618,0.0003530224084955853,0.0011370063772409896,-0.0001903345169941514,0.000793104261480354,0.0,0.0,0.0,0.0011438224068677893,-6.194512826524039e-05,0.0008798401659810759,0.0004960502518523552,-0.0008237573646449241
0.90062946,0.76566553,0.6846224,0.6846224,0.9375,0.94736844,0.99324316,0.74191844,0.7460457,0.9375,1.0,1.0,0.7460457,0.7460457,0.52074057,0.8246819,0.71721375,0.003931084072169006,-7.225565936037292e-05,0.00020603298379633434,-0.001967171596216686,0.0003245365366981655,0.00012913894462138057,0.0015618401542988932,0.002431088052831708,0.00013028061839183522,0.0,0.0,0.0,-0.001378019258848789,0.000590969515436207,3.644207449537577e-05,0.0008461620245346592,0.001157723414473475
0.70081884,0.71388745,0.5495407,0.5495407,0.85603344,0.94736844,0.94736844,0.3453799,0.35880116,0.9375,1.0,1.0,0.35880116,0.35880116,0.21074045,0.45912626,0.43421364,0.0008182758651299823,-0.001170726668054444,0.0014600414991798477,-0.0059905538481863805,0.0005383209999000041,0.00045772813992455476,0.0004876480391747812,-0.0029557844403712507,-0.0008110705105646502,0.0,0.0,0.0,0.0002534619750922707,-0.0007436845231986326,-5.615282412867097e-06,0.00038712011816802915,-0.0008369754481763595
0.4329402,0.8051949,0.7276048,0.7276048,0.9375,0.94736844,0.8769778,0.6734566,0.67201686,0.9375,1.0,1.0,0.67201686,0.67201686,0.59324056,0.53245956,0.78421366,-0.006886275517065181,0.00034410184209662423,-0.00018524581268858833,-0.0005268360890786402,0.00041735711798924477,0.0002243130231666393,-0.00038113330358829385,0.003111415039308223,0.00019478091573338005,0.0,0.0,0.0,-0.0006077894286018626,0.001656400823844162,-0.0004840441497430064,0.0003620350329437795,0.0022745541676618135
