Feature,Model,Spearman Correlation,P-Value
Pos15_Paired-Opening,32,0.7838753180307432,9.038783171233596e-209
,43,0.8458426153768217,1.2593484250046945e-274
,62,0.6512098382483927,1.0252687219147448e-121
,63,0.7512993998997443,2.5450556354635952e-182
,65,0.8348563107426136,5.382979979810841e-261
,67,0.8436155658899647,8.872098602919834e-272
,70,0.7829745687159954,5.603729959184433e-208
,71,0.8459631881197407,8.803864802190846e-275
,74,0.6553944216791111,8.726899139722438e-124
,82,0.6489331411615104,1.3283677025919592e-120
Pos15_Paired-Closing,32,-0.33116175755680133,5.072026468691332e-27
,43,-0.33116175755680133,5.072026468691332e-27
,62,-0.33116175755680133,5.072026468691332e-27
,63,-0.33116175755680133,5.072026468691332e-27
,65,-0.33116175755680133,5.072026468691332e-27
,67,-0.33116175755680133,5.072026468691332e-27
,70,-0.33116175755680133,5.072026468691332e-27
,71,-0.33116175755680133,5.072026468691332e-27
,74,-0.33116175755680133,5.072026468691332e-27
,82,-0.33116175755680133,5.072026468691332e-27
Pos16_Unpaired,32,-0.31780195424596946,6.650809176930956e-25
,43,-0.1660824814775457,1.2767949631914882e-07
,62,0.8276941998349046,1.2237945581141688e-252
,63,-0.05988392452708101,0.0583543396473422
,65,-0.3647435865448712,7.935108119194236e-33
,67,-0.5382304653963095,3.484458276844491e-76
,70,0.8115734169082897,3.618855684279803e-235
,71,0.1228376114504846,9.845631543849404e-05
,74,0.8166474043402278,1.763232772927402e-240
,82,0.8277521882626981,1.0510133072551552e-252
Pos16_Paired-Opening,32,0.015834157629086406,0.6169869780413922
,43,0.8401669939835247,1.866585927792614e-267
,62,0.5731794992459599,2.1273713704385443e-88
,63,0.5425032547275822,1.3343300976357902e-77
,65,0.7926893228647602,9.911304439605943e-217
,67,0.8465445915964931,1.559919430704929e-275
,70,0.49104312821049767,8.226458386709515e-62
,71,0.5991717526285909,1.7530894615050625e-98
,74,0.6913351243555534,5.044608022323299e-143
,82,0.7206933320339177,5.684857569005564e-161
Pos16_Paired-Closing,32,-0.34743074231869686,9.565060895548501e-30
,43,-0.34736166373388344,9.831085072102228e-30
,62,-0.34743074231869686,9.565060895548501e-30
,63,-0.2885585184115273,1.249674886617813e-20
,65,-0.1877383238764566,2.1953036876962372e-09
,67,-0.10284074314086089,0.0011272317795773916
,70,-0.34743074231869686,9.565060895548501e-30
,71,-0.34743074231869686,9.565060895548501e-30
,74,-0.34743074231869686,9.565060895548501e-30
,82,-0.34743074231869686,9.565060895548501e-30
Pos17_Unpaired,32,0.8266787062684532,1.7428433144645954e-251
,43,0.8266787062684532,1.7428433144645954e-251
,62,0.8266787062684532,1.7428433144645954e-251
,63,0.8266714483023841,1.7761347544468235e-251
,65,0.8266787062684532,1.7428433144645954e-251
,67,0.8266787062684532,1.7428433144645954e-251
,70,0.8266787062684532,1.7428433144645954e-251
,71,0.8266787062684532,1.7428433144645954e-251
,74,0.8266787062684532,1.7428433144645954e-251
,82,0.8266787062684532,1.7428433144645954e-251
Pos17_Paired-Opening,32,-0.8455818795413695,2.7283217379098036e-274
,43,-0.845525113840541,3.227827121797573e-274
,62,-0.8455818795413695,2.7283217379098036e-274
,63,-0.8455818795413695,2.7283217379098036e-274
,65,-0.8455818795413695,2.7283217379098036e-274
,67,-0.8455818795413695,2.7283217379098036e-274
,70,-0.8455818795413695,2.7283217379098036e-274
