crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.9231587,0.9655172,0.2044166,0.20032828,0.20032828,0.88,0.88,0.5693585,0.5304118,0.9169722,1.0,1.0,0.91580623,0.45903844,0.5744905,0.53257716,0.60468185,0.004412444669071825,0.004061716681065289,0.011399620440214536,-0.007476976115913921,-0.0161371888203047,-0.0016201109393940644,-0.0012319391562845537,0.0006639524245724843,0.009483541539635766,0.0004728418280676081,0.00034956004455113037,0.00030159895186263345,0.08515970231128624,0.016103898150756187,-0.002197414699496429,-0.003057535237181235,0.0005723276818458671
0.779103,0.85560083,0.84689593,0.9742972,0.94,0.88,0.82929426,0.40215844,0.54172957,0.9169722,1.0,1.0,0.43924022,0.81015444,0.29074037,0.39712265,0.59801525,5.7221090732459814e-05,0.0005976028156912873,-0.0035402599469949877,0.006474949782925168,0.004326426113640113,-0.0008920432723176716,-6.004045188242442e-05,-0.00665794354911362,0.006557657852897855,-0.0006664590091929679,-0.00027334460450955604,-0.0005352953462843851,-0.022411449893979717,0.013505436423332485,0.005380146991961215,0.004212944596868195,-0.00021569000630190945
0.61045486,0.58891976,0.9125177,0.94,0.8578162,0.85529643,0.88,0.298807,0.26572734,1.0,1.0,1.0,0.21545461,0.21545461,0.58699054,0.45803174,0.38468182,-0.002490911768386976,-0.00017331441020720839,-0.0029024587317338455,0.0021151817774954233,0.0019894060066563443,9.058700615029945e-05,-0.00019044638334031854,-0.0008406867157298056,-0.011183677501293681,-0.0032968165209310844,-0.00017269836922694792,-0.00016619390317478772,-0.05631024704386407,-0.0218202407489872,-0.0022624438616729286,0.00074689946479474,0.003638072797517146
0.9231587,0.9655172,0.18061753,0.17700517,0.17700517,0.88,0.88,0.5049584,0.68821794,0.9169722,1.0,1.0,0.7207664,0.6122561,0.49574053,0.46984994,0.7091263,0.004710833611174452,0.004258537492959694,0.008561102583009699,-0.0038810051436478686,-0.011746011416761775,-0.0007793580599532796,-0.001295592773796343,-0.0020804910169936026,0.010117389410841388,0.00030986795787949607,0.00010185040278792774,0.0006216207804621488,0.034943649818700066,0.020001042196264352,0.0010274739051732086,0.001590147527627637,0.005089241775816653
0.7796857,0.81832856,0.75260043,0.7375484,0.9742972,0.88,0.88,0.57375836,0.78548926,0.93697226,1.0,1.0,0.6368832,0.7081103,0.53074056,0.54894084,0.43468177,-0.0006064501864720078,-0.0002595205517036761,-0.0037900995715359274,0.0005106595156342503,0.007537864216924417,-0.0005768704717894938,-0.002093042912612487,0.0022621177505523777,-0.0042072892298175525,-0.0002826830583763238,0.0002874619427638929,-0.0001598070781678203,0.014916234742021597,0.0029448116559402326,-0.0007474599558028594,-0.0037246627503317226,-0.0054486754024406095
0.9231587,0.9655172,0.3699106,0.3625124,0.3625124,0.88,0.88,0.5588069,0.4785963,1.0,1.0,1.0,0.38805106,0.38805106,0.5319906,0.7407591,0.6013486,0.003561806154657772,0.0024807222593507573,0.004797574967825058,9.499349035355029e-05,-0.00506653254110952,-0.0014497060561534734,-9.044088343595793e-05,-0.00047363081619303,-0.002448951424149759,-0.004138167537059224,-0.00015968317469850133,-0.0006183176303949572,-0.044482370596268035,-0.01577635326793296,-0.0007356603041990218,-0.009241273509927941,-0.0012040852196628167
0.7950703,0.8421699,0.83617324,0.86768097,0.94022495,0.88,0.88,0.3577584,0.65717286,0.93697226,1.0,1.0,0.7752469,0.46972153,0.6157405,0.1998499,0.47579288,0.0016692328683550436,0.0015445648728487967,-0.006609952261189897,0.0024850551848155478,0.009426973901472738,-0.0008621093931482515,-0.001764558647199728,-0.007311554486058647,0.005031507557812468,-0.0007175792037568507,-2.5696491485085322e-06,0.00038462024788017137,0.03490357495892535,0.019143820040825543,-0.0032182159095574597,0.018044348975404103,-0.0024165916243250227
0.9231587,0.9655172,0.22705849,0.22251733,0.22251733,0.88,0.88,0.46120697,0.40065387,1.0,1.0,1.0,0.3248545,0.3248545,0.6482405,0.5943953,0.5135708,0.0019938255563254547,0.0020667305078282037,0.008185112433657882,0.001882483871518574,-0.005973772774439347,-0.0010159686855207098,8.560630133327439e-05,-0.0015787944903391058,-0.006104047162751047,-0.004815191266039125,-0.0003890253263283769,-0.000450890742774563,-0.05538183334618073,-0.013026724634372483,-0.004340164041245358,-0.003858546406984314,0.0006489755037008266
0.6761308,0.42998976,0.84038705,0.94,0.77078164,0.94859445,0.88,0.45695838,0.52584976,0.93697226,1.0,1.0,0.8813847,0.39067012,0.6157405,0.4071226,0.475793,-0.002595898897669524,-0.010133179329421243,-0.0052580599974306865,0.0012783701888229272,0.0035843555321096606,-0.0021907223573081436,-0.001285717189075736,-0.0028010015172404545,0.008635806482369635,-0.0006795681673610187,-0.00017575059089925904,0.00024902710052156094,0.07315841286577954,0.012734310942621278,-0.0028321127024362276,0.004603747835907973,-0.00025045627645594264
0.7989164,0.89430994,0.524586,0.94,0.51409435,0.7973995,0.88,0.64320695,0.5522637,1.0,1.0,1.0,0.44778132,0.44778132,0.76199055,0.610759,0.7635708,0.0005182227575137419,0.00091714331458075,-7.223724012857262e-05,0.00020465752495937864,-0.0022508247274571295,0.001821762474456812,-0.00012092794039294342,0.0026535576485066615,0.0010447893744222525,-0.005321101093599231,-0.0008970344164487365,-0.0006680410886908227,-0.03692202907275655,-0.01405046817096774,-0.00834030163010665,-0.0068367829830619205,-0.00816537972337949
0.9231587,0.9655172,0.19200784,0.18816768,0.18816768,0.88,0.88,0.5669585,0.5324516,0.93697226,1.0,1.0,0.43171754,0.90868837,0.46324056,0.4680317,0.66357076,0.009602941302804252,0.0031890623000124354,0.006493469525060496,-0.012656044330300804,-0.004934754395822269,-0.000688132717739202,-0.0032758614693569835,-0.00010798960500082198,0.0063773745825086514,-0.0011930443173549716,8.83593822516502e-05,0.0008250589746643283,-0.02226137484087092,0.003348228345425597,0.0018972319833660781,0.00036020911061598887,0.006457370084582722
