crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region,crRNA spacer,bh_maximal consecutive paired bases,bh_maximal consecutive unpaired bases,bh_5' overhang,bh_3' overhang,bh_5' stem,bh_3' stem,dsDNA target,ah_maximal consecutive paired bases,ah_maximal consecutive unpaired bases,ah_5' overhang,ah_3' overhang,ah_5' stem,ah_3' stem,PAM-proximal region,central region,PAM-distal region
0.9231587,0.9655172,0.2044166,0.20032828,0.20032828,0.88,0.88,0.5693585,0.5304118,0.9169722,1.0,1.0,0.91580623,0.45903844,0.5744905,0.53257716,0.60468185,-0.0017473751578165255,0.0012918895829547293,-0.0017666139691734938,-0.003819483617389019,0.0012149079912933296,-0.0007918726528881412,-0.0004845571292518523,0.0019513854253433113,0.0011692324524063683,7.775895069389527e-05,-3.586752644088562e-05,-0.0009805642185779645,0.03867264074007053,0.003601913935686762,-0.0025748106206500486,-0.0005675738492971182,-0.001696951119297529
0.779103,0.85560083,0.84689593,0.9742972,0.94,0.88,0.82929426,0.40215844,0.54172957,0.9169722,1.0,1.0,0.43924022,0.81015444,0.29074037,0.39712265,0.59801525,-0.0002106872376210894,0.001330787818150031,3.959513052976281e-05,0.003244926461737241,-0.0007628149210668057,-0.0006806553274841854,-0.0004963427437597119,-0.002610706881116335,0.0017567959318368568,-0.000294136245174901,-0.0001584795668786599,-0.0009128269084764201,-0.008309720544464915,-0.0019221382433375794,0.008433415923689281,-9.430551963388032e-05,-0.0015262240943406924
0.61045486,0.58891976,0.9125177,0.94,0.8578162,0.85529643,0.88,0.298807,0.26572734,1.0,1.0,1.0,0.21545461,0.21545461,0.58699054,0.45803174,0.38468182,0.0007827202740633148,-0.002675066684947789,0.0023762769246252467,0.0002084369184157326,-1.9046150926530078e-06,-0.0006123238316303323,-0.0010859262919319195,-0.0025590150123575733,-0.008983391027272976,0.00029261905416551185,-0.0005519972699954718,-0.0007170241988507037,-0.03258225085275242,-0.0009229748885160162,-0.0012882780510419729,0.00021597072155226868,0.0050962450447730985
0.9231587,0.9655172,0.18061753,0.17700517,0.17700517,0.88,0.88,0.5049584,0.68821794,0.9169722,1.0,1.0,0.7207664,0.6122561,0.49574053,0.46984994,0.7091263,-0.001597993301986091,0.0003128073123519865,-0.0022023748488223614,-0.0009025245347921249,-0.002411678669841841,-0.0010085486260879648,-6.248116261731709e-05,-0.0004171525953136548,0.005163401798709946,0.0002014778090835912,-1.481053295999138e-05,-0.0010526213184704146,0.013415440332211575,0.0008062878057627743,0.0016752681795752622,0.0002542794484299579,-0.003077639383533069
0.7796857,0.81832856,0.75260043,0.7375484,0.9742972,0.88,0.88,0.57375836,0.78548926,0.93697226,1.0,1.0,0.6368832,0.7081103,0.53074056,0.54894084,0.43468177,0.00016079342703065577,0.0004647509192625846,-1.719484031758381e-05,-0.00043060648019041574,0.000880322666183276,-0.0005044649318463413,-0.0005087651128061639,0.0017292500704287983,0.009355920975673275,0.00016438259074705888,-0.00022781776028308012,-0.0006092569434986789,0.006951392737214492,-0.002462307904905754,-0.0006357741482102835,-0.0006390147966645665,0.0020411887351304606
0.9231587,0.9655172,0.3699106,0.3625124,0.3625124,0.88,0.88,0.5588069,0.4785963,1.0,1.0,1.0,0.38805106,0.38805106,0.5319906,0.7407591,0.6013486,-0.0012495973087455548,0.002444417083836068,-0.000790384087317179,-0.0013665188431485845,0.0011071913094617659,-0.0009074568735094721,-0.0009676211507319447,0.0003208011554428758,-0.0009220111351057582,-0.0006492214393280564,-6.637486972266787e-05,-0.0005035416761392131,-0.014552799382542956,0.0005932226403441809,-0.0003784032642617302,0.001105055826201379,-0.001235403272908338
0.7950703,0.8421699,0.83617324,0.86768097,0.94022495,0.88,0.88,0.3577584,0.65717286,0.93697226,1.0,1.0,0.7752469,0.46972153,0.6157405,0.1998499,0.47579288,-0.0005723652148973246,8.317674819510387e-05,8.508494877281482e-05,0.0012645233832439507,-5.694965805476276e-05,-0.0006517324542270565,-0.0006388630784104804,-0.0031434040983180987,0.005066477680070533,0.0007224306875667689,-6.839193226693608e-05,-0.0007685380080245441,0.01691357052570896,0.003086213224315563,-0.004568346826515729,0.0037550419571929323,0.0008010302545852632
0.9231587,0.9655172,0.22705849,0.22251733,0.22251733,0.88,0.88,0.46120697,0.40065387,1.0,1.0,1.0,0.3248545,0.3248545,0.6482405,0.5943953,0.5135708,-0.0016047028589533392,0.000612395781972305,-0.004588814112332023,-0.0011675748754083122,3.513661851638438e-05,-0.0005177576422425432,-0.00013361070441600018,-0.000744111781233445,-0.0037856895862161772,-0.0006274010946498351,-0.0002950179554361998,-0.0004224586577793604,-0.02232857794561616,0.0010950484836385601,-0.005031056310104245,0.0009069143154458017,6.0954442239956176e-05
0.6761308,0.42998976,0.84038705,0.94,0.77078164,0.94859445,0.88,0.45695838,0.52584976,0.93697226,1.0,1.0,0.8813847,0.39067012,0.6157405,0.4071226,0.475793,0.0010942688368762573,-0.00487796485862411,0.0017436226429481721,-0.00011155258458709369,-0.0002629856871350027,-0.0034590235780129585,-0.001175016028548099,-0.0004936321635225043,0.0017693111581634127,0.0007021509504259415,0.00028622895776044406,-0.0011772047167325445,0.04095112759270103,0.002887310859431361,-0.0034231377644070443,0.0015191042019729525,0.001254403667111632
0.7989164,0.89430994,0.524586,0.94,0.51409435,0.7973995,0.88,0.64320695,0.5522637,1.0,1.0,1.0,0.44778132,0.44778132,0.76199055,0.610759,0.7635708,-0.00019564332138609787,0.002785294003027529,0.0005023534430205262,0.002218068927670275,0.001216674238008805,0.0006604252964412858,-0.0012906455541794965,0.0021160975944747554,0.0015784942682391327,0.0001338385298613841,-0.0002551923789338864,-0.0005075122284493555,-0.009054077379243502,-7.85273878447735e-05,-0.006588763688403234,-0.0015863515681516962,-0.005578614206373199
