trial,validation_mse,unseen_pearson,unseen_spearman
40,0.4481248383625274,0.7409537556298057,0.7267566307561111
41,0.44957368218973637,0.740830029803945,0.727142579266776
42,0.44520848839153854,0.7438877038543373,0.7304849877613013
43,0.4488284536534559,0.7416311057943816,0.7287374759550171
44,0.44609115902646523,0.7432715179480303,0.7305320200197036
45,0.4499833199621479,0.7412222193901495,0.72836504586058
46,0.45447166509224507,0.7376152212941584,0.7252884147617948
47,0.4525470603075086,0.7390526306217088,0.726792562300565
48,0.44898311235723326,0.7430912459388126,0.7302742568316211
49,0.45344858748522543,0.7379527110703796,0.7256584986311575
50,0.44562786697835466,0.7431107492220598,0.7297601855087196
51,0.4508910072745893,0.7410375984939584,0.7276011274886737
52,0.450703792763836,0.741981822555644,0.7289314370028913
53,0.4477754223031302,0.742019584559252,0.7281717891749515
54,0.4517249949744262,0.7405525296642367,0.7282457884892155
55,0.44759702086111547,0.7422573242671416,0.7291368652206641
56,0.4470665117830535,0.7417441332018917,0.7287095015704449
57,0.4668297171603778,0.7271313134044676,0.7137393854269289
58,0.4492870957667561,0.7416938626933228,0.7290073358998841
59,0.44825464219420885,0.7426502417382034,0.7295717015111693
60,0.449878435082208,0.7403935283399607,0.7271121612584865
61,0.4502656979162012,0.7415532013677736,0.7279369029696878
62,0.44736402967499106,0.7432699929190736,0.7300193242851415
63,0.45156311774894237,0.7398026925956652,0.7260870149865795
64,0.4494176726211633,0.7413912384922126,0.727942092977452
65,0.44950229159464733,0.7405696931332926,0.7266927736294734
66,0.447504640348242,0.7423337950228188,0.7290447746496789
67,0.4486533170270965,0.7417947544461991,0.7282478891563372
68,0.4468470572079135,0.7421489999301516,0.7291923798701455
69,0.44763533755801765,0.7427229681644947,0.729679858580855
70,0.44856144366720413,0.7412520261111486,0.7282235610368137
71,0.4466595753501883,0.7415921206947557,0.728198328089056
72,0.448868547323702,0.7410742567164972,0.7280206500328433
73,0.4446656348270221,0.7438833870704065,0.7306861980509881
74,0.4475637681110072,0.7423750219340679,0.7294810404327456
75,0.4495214297247264,0.7425865110034315,0.7295088976297451
76,0.4460967452364414,0.7422414236196809,0.7289734548802879
77,0.4460967452364414,0.7422414236196809,0.7289734548802879
78,0.4522209932114936,0.7413732675352797,0.7292815482241906
79,0.44742311644564503,0.7448268160436142,0.7320969742523922
80,0.4487631609874125,0.7435088658062102,0.7304990765522243
81,0.4460967452364414,0.7422414236196809,0.7289734548802879
82,0.4490296062029117,0.7409566607448541,0.7278207474101148
83,0.44573753914675424,0.742814655484356,0.7302421253802308
84,0.4491420048473587,0.7424867305192173,0.729272061957157
85,0.4467938245439754,0.7429321694027547,0.73054084413057
86,0.45024993772966154,0.7403186477221398,0.7275772218422034
87,0.4474363144062589,0.7420944357635912,0.7288927306278026
88,0.4494355124361887,0.7419106588912714,0.7291321941054557
89,0.4492318394493187,0.7394828067719061,0.726056202591089
90,0.4491624911571869,0.7395904031759646,0.7265621759125801
91,0.4460967452364414,0.7422414236196809,0.7289734548802879
92,0.44663554514599235,0.74215985710212,0.7312011371494131
93,0.4516598451054839,0.7424995970237174,0.7297014686083176
94,0.4485011768919659,0.7419172846726306,0.7288780751210754
95,0.4490393301676793,0.7424108045476838,0.7292678336192691
96,0.4486417507309754,0.7411846735357754,0.7282063169936804
97,0.45402867702387756,0.7387325280579524,0.7257657881314544
98,0.44776881291982173,0.7433087620451719,0.7301220682062578
99,0.4512561493672074,0.7393599719935195,0.7273929209359762
