trial,validation_mse,unseen_pearson,unseen_spearman
40,0.04461580665372171,0.7610184145584242,0.7583669284631611
41,0.04460424323018838,0.7608239263970711,0.7578407562001395
42,0.04458364682091126,0.7605398392859011,0.7574947309650176
43,0.04414442980872449,0.7611084395627594,0.7586258841617103
44,0.044780521689589986,0.7591260923973747,0.7566977739325109
45,0.044291957096613425,0.7623078629532072,0.759165155484639
46,0.04447639418365282,0.7616335757163255,0.7588574810376327
47,0.0448943750091138,0.7591026097721126,0.75729031445711
48,0.04433665091315246,0.7605564245002769,0.7570913656271828
49,0.04411915503043108,0.7639685677958021,0.7606070063287965
50,0.04488212875571559,0.7602032535313232,0.7573977410802305
51,0.045154625640515644,0.7579109301137112,0.7556625517247137
52,0.04479850189859641,0.7604268174363111,0.7580724912220301
53,0.045251304898448044,0.7615003057326943,0.7582824873000207
54,0.04413346857102354,0.7591553057064007,0.7567857566325018
55,0.04510410345275415,0.7565190929421948,0.7540488053540285
56,0.04449894825966783,0.7595885349630841,0.757427627021352
57,0.044782183448616675,0.7590905306066522,0.7554114506158879
58,0.04447217655555015,0.7614364507551374,0.7584060908535624
59,0.04821766680330953,0.7396152283357621,0.7400569554917057
60,0.04506070004471397,0.7579174691284,0.7570786078362928
61,0.044421177166539996,0.7606656737762512,0.7578336481515626
62,0.0446109282158247,0.7588211981108006,0.7570473544831908
63,0.044153264046787516,0.76536431109045,0.7624165137365172
64,0.04415173249107552,0.7627865034752462,0.7603307055483814
65,0.044764926174679115,0.760612977561724,0.758124406069938
66,0.0449560355653541,0.7608327739378757,0.7575714317367698
67,0.04390834201557912,0.7619062882136126,0.759186459514489
68,0.04480674660733926,0.7620897696837208,0.7590836127103338
69,0.04424030239974119,0.7634969685462035,0.7609385185069347
70,0.044479189995720085,0.7622511522059224,0.7605811288404447
71,0.04423558283966327,0.762730267218157,0.7596583259873707
72,0.045356197361387365,0.7569230011024872,0.7566163945852856
73,0.04409343748032067,0.7622152550598824,0.7603518603206604
74,0.044013135901849305,0.7642859632445058,0.7620714296666762
75,0.04481136145859163,0.7631426188431997,0.7603720302318867
76,0.0444308788062872,0.7603673830021918,0.7584256810914123
77,0.04477776989370855,0.75915768817138,0.7580337184095542
78,0.044599910417618766,0.7629467099394363,0.7604655515263123
79,0.04440121835176529,0.7629915148885026,0.7601982297067694
80,0.04510964792566344,0.7607056187748171,0.7588713291674457
81,0.044067859550189166,0.7629267545704403,0.7602758137245942
82,0.044058165291827885,0.7633092256799384,0.7602719221674367
83,0.04429887956310438,0.7619296970176739,0.7598533803170928
84,0.04413375661876881,0.7623422667645352,0.7592784065806312
85,0.04506574810285164,0.7568276333595846,0.7568531382016692
86,0.044884361711381014,0.7613752464557051,0.7592802037416035
87,0.04435581538406264,0.7598249720248912,0.7577314413842194
88,0.04481087982943344,0.7588088390517083,0.7581959105427535
89,0.04459585861878143,0.7623685974204794,0.7602768840083741
90,0.04424000842845667,0.7633529580273345,0.7594398443102174
91,0.04396087122498371,0.7625524819468164,0.7592673843911308
92,0.04441848848255639,0.7621760312426781,0.7605110839229002
93,0.04445960591242395,0.762240875419059,0.7591232769916373
94,0.04432837520506832,0.761740096566237,0.7600936777778824
95,0.044333399380891515,0.7605073756277202,0.7577391118253872
96,0.04467706946287964,0.7605216795203436,0.7594681977187503
97,0.04514069211937017,0.7579507568594444,0.7556842752803333
98,0.044723119472080554,0.7624568164121901,0.7604961981778532
99,0.045126368169110254,0.7594933857688286,0.7576410764090717
