[0.8923161000825897, 0.7276828629639914, 0.6190476190476191, 0.5714285714285714, 0.891224107008714, 0.4297583770751953]
[0.7767040376165584, 0.645041611928724, 0.47619047619047616, 0.47619047619047616, 0.9231586801088774, 0.4204069519042969]
[0.8166493747249616, 0.6274591466910888, 0.5238095238095238, 0.47619047619047616, 0.8217020196181077, 0.5477584838867188]
[0.795705697048969, 0.7158719814305256, 0.47619047619047616, 0.5238095238095238, 0.44833371969369745, 0.5033584594726562]
[0.7709045851505973, 0.6649019762178038, 0.42857142857142855, 0.47619047619047616, 0.8134269875746507, 0.5596614074707031]
[0.6755943973250503, 0.5990512855737677, 0.2857142857142857, 0.3333333333333333, 0.9231586801088774, 0.6881584930419922]
[0.7561792593352423, 0.6557423394553634, 0.47619047619047616, 0.5238095238095238, 0.9231586801088774, 0.5221585083007813]
[0.8537118717881849, 0.7109173766251969, 0.6190476190476191, 0.6190476190476191, 0.8604548322237455, 0.3805584716796875]
[0.7474927780991556, 0.6508792578124807, 0.42857142857142855, 0.42857142857142855, 0.9231586801088774, 0.5071099090576172]
[0.7710592150866338, 0.6856722939767154, 0.47619047619047616, 0.5238095238095238, 0.9231586801088774, 0.4821583557128906]
[0.7410164911821312, 0.6383201389742036, 0.42857142857142855, 0.42857142857142855, 0.9178558107522818, 0.5621585083007813]
[0.6979714882230439, 0.5764731497632548, 0.3333333333333333, 0.3333333333333333, 0.5829491043090821, 0.6159100341796875]
[0.7897015034623021, 0.6779664206585829, 0.47619047619047616, 0.47619047619047616, 0.5785202407836915, 0.556158447265625]
[0.6842469302653942, 0.6103290840819088, 0.3333333333333333, 0.38095238095238093, 0.9231586801088774, 0.6512614440917969]
[0.7763051258395447, 0.6836770227679299, 0.42857142857142855, 0.47619047619047616, 0.9231586801088774, 0.49455848693847654]
[0.7250275454311047, 0.6087301416970597, 0.38095238095238093, 0.38095238095238093, 0.81016355074369, 0.5997584533691406]
[0.7126465258647998, 0.5778644435245655, 0.3333333333333333, 0.3333333333333333, 0.8601634847200834, 0.5528069305419921]
[0.7459903560060639, 0.6799325232260331, 0.42857142857142855, 0.47619047619047616, 0.9231586801088774, 0.5593584442138672]
[0.6806010360413534, 0.5891135977164493, 0.2857142857142857, 0.3333333333333333, 0.9231586801088774, 0.5777584838867188]
[0.7148813142201347, 0.5762893000953606, 0.3333333333333333, 0.3333333333333333, 0.9231586801088774, 0.6333584594726562]
[0.7831674255595829, 0.6773101653244074, 0.47619047619047616, 0.5238095238095238, 0.9231586801088774, 0.5324614715576171]
[0.6842469302653942, 0.5523655114642401, 0.3333333333333333, 0.2857142857142857, 0.9231586801088774, 0.7149584197998047]
[0.7077890297316073, 0.6173910503978978, 0.3333333333333333, 0.38095238095238093, 0.8799769856379582, 0.6657585144042969]
[0.6434860448109198, 0.6026376402809515, 0.2857142857142857, 0.3333333333333333, 0.9231586801088774, 0.6809584045410156]
[0.795351429118874, 0.6755047843559902, 0.47619047619047616, 0.5238095238095238, 0.6400587536738469, 0.4349584197998047]
[0.7152945213564831, 0.6000568325508097, 0.38095238095238093, 0.38095238095238093, 0.9231586801088774, 0.618558349609375]
[0.7459903560060639, 0.6141585267449537, 0.42857142857142855, 0.38095238095238093, 0.9231586801088774, 0.6425584411621094]
[0.6695995876618149, 0.5744256513235636, 0.2857142857142857, 0.3333333333333333, 0.9231586801088774, 0.7317584228515625]
[0.8753348273516287, 0.7075474680051299, 0.6190476190476191, 0.5714285714285714, 0.9231586801088774, 0.4697584533691406]
[0.6592690565430234, 0.5417567599683966, 0.2857142857142857, 0.2857142857142857, 0.9231586801088774, 0.7269585418701172]
[0.6170831195286919, 0.539839480451379, 0.23809523809523808, 0.23809523809523808, 0.8631356474069449, 0.6645584106445312]
[0.6944977211968143, 0.585986375259688, 0.3333333333333333, 0.3333333333333333, 0.9219933267740104, 0.6249584197998047]
[0.6842469302653942, 0.6111061162148644, 0.3333333333333333, 0.38095238095238093, 0.9231586801088774, 0.6933584594726563]
[0.8059128384936938, 0.6751292002503608, 0.47619047619047616, 0.47619047619047616, 0.9231586801088774, 0.5761583709716797]
[0.7604445898140315, 0.6379685164793121, 0.42857142857142855, 0.47619047619047616, 0.9231586801088774, 0.642158432006836]
[0.7447869583054392, 0.6414870672106796, 0.42857142857142855, 0.42857142857142855, 0.9231586801088774, 0.6405584716796875]
[0.7466826872606671, 0.6250097652268134, 0.42857142857142855, 0.42857142857142855, 0.9231586801088774, 0.5529583740234375]
[0.7610235542668382, 0.6775451850810549, 0.42857142857142855, 0.47619047619047616, 0.9231586801088774, 0.5545584106445313]
