Struct,First_6,Middle_8,Last_6
Unpaired,0.00022406092795713333,0.000399342479414975,0.00020641754771146372
Paired-Opening,0.0001782683995530201,0.00010738215668316148,0.0
Paired-Closing,1.2669887424307168e-07,0.00012695377976062032,0.0001608882855868272
